n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
8,3,200,201,2,3,3,0.4444,200.348,633.196,620.293,11.3656,15.0000,1.3043,0.4954,5.2423,0.6000,0.1688,0.2312,0.0000,0.3333,4.3672,1.2224,0.4457
9,3,200,202,3,3,3,0.3333,200.486,652.101,626.029,16.0720,24.0000,1.5652,0.4968,8.3878,0.4725,0.3883,0.1392,0.0000,0.2124,4.8873,1.0465,0.7101
4,3,200,203,4,1,1,1.0000,201.365,679.000,603.000,9.0794,15.0000,1.1538,1.3654,5.2423,0.9375,0.0000,0.0625,1.0000,0.0000,3.6658,-0.0016,0.8077
5,4,200,202,3,2,1,0.8333,200.734,680.278,602.000,12.3422,23.0000,1.4557,0.7852,8.0383,0.5854,0.2927,0.1220,0.9487,0.0000,4.5384,-0.1737,0.8987
11,3,200,203,4,3,2,0.4583,200.886,685.789,598.561,12.0065,16.0000,1.5439,1.0698,5.5918,0.5691,0.2739,0.1570,0.8201,0.1665,1.9238,0.6997,0.4912
13,6,200,203,4,6,2,0.2708,200.688,749.045,577.580,15.2120,15.0000,1.2420,1.2501,5.2423,0.6592,0.2587,0.0821,0.3477,0.0523,3.8408,0.7009,0.6815
58,3,200,205,6,10,6,0.1611,201.747,760.331,581.322,26.5885,15.0000,1.5000,1.9892,5.2423,0.7145,0.2312,0.0543,0.0193,0.1224,2.9663,1.7440,0.1655
14,3,200,204,5,3,3,0.3111,202.372,801.818,418.797,13.8044,18.0000,1.7027,0.6850,6.2795,0.7238,0.0723,0.2039,0.9699,0.2112,3.8379,1.3969,0.3041
6,4,200,202,3,1,3,0.6667,200.609,802.000,647.529,12.4087,22.0000,1.5172,0.8066,7.6888,0.6061,0.3030,0.0909,0.7071,0.0000,3.8402,0.1754,0.7586
4,3,200,202,3,1,2,0.6667,200.902,809.000,625.569,8.9073,16.0000,1.2549,0.4424,5.5886,0.7576,0.1294,0.1129,0.8507,0.0000,5.0651,1.2220,0.8431
3,3,200,202,3,1,1,1.0000,201.070,1176.000,568.000,8.6710,16.0000,1.1163,0.9302,5.5853,0.8889,0.0000,0.1111,1.0000,0.0000,4.5410,0.6989,1.0000
7,3,202,203,2,3,2,0.5833,202.557,927.962,704.253,10.4196,14.0000,1.2405,0.5117,4.8841,0.5557,0.1817,0.2626,0.3005,0.5425,4.1883,1.0465,0.5063
9,3,202,204,3,3,2,0.5000,202.969,1042.825,648.320,11.2801,17.0000,1.5773,0.3658,5.9307,0.2906,0.3401,0.3693,0.8136,0.4384,3.8376,1.3952,0.4536
3,3,212,213,2,2,1,0.7500,212.667,1160.690,708.000,8.3993,15.0000,1.0714,0.4549,5.1942,0.5333,0.2667,0.2000,0.7071,0.0000,5.5434,2.0783,1.0000
8,3,215,218,4,2,2,0.5000,216.506,569.212,816.718,10.3744,14.0000,1.3176,0.9032,4.8352,0.6000,0.1500,0.2500,1.0000,0.0000,3.7960,1.3812,0.4706
4,3,225,226,2,2,1,1.0000,225.585,1290.547,844.000,9.0667,16.0000,1.2075,0.6143,5.4719,0.0000,0.7500,0.2500,1.0000,0.0000,4.4486,-0.1714,0.8302
5,3,232,234,3,3,1,0.5556,233.446,1105.518,358.000,8.4954,13.0000,1.1607,0.6837,4.4121,0.6646,0.2585,0.0769,0.7071,0.0000,4.7469,1.5265,0.6964
6,3,234,236,3,3,1,0.6667,235.333,1026.203,876.000,9.5352,16.0000,1.3913,0.3902,5.4180,0.2083,0.6667,0.1250,0.8944,0.0000,3.3828,1.3522,0.6232
7,3,235,237,3,2,2,0.5833,236.325,1075.287,760.788,10.2236,15.0000,1.3125,0.7638,5.0678,0.3772,0.3083,0.3146,0.9758,0.2185,4.0620,1.1829,0.5250
4,3,237,239,3,1,2,0.6667,238.184,527.000,845.816,8.2660,14.0000,1.1429,0.2598,4.7245,0.7500,0.1500,0.1000,0.9487,0.0000,4.0507,0.6773,0.8163
8,3,239,242,4,2,2,0.5000,240.323,1104.570,1036.194,11.0660,15.0000,1.2903,0.5714,5.0502,0.7888,0.0442,0.1670,0.9171,0.1008,4.0366,1.0096,0.4624
6,3,242,244,3,2,1,1.0000,243.145,575.522,438.000,9.4490,14.0000,1.2174,0.4997,4.6969,0.5556,0.3333,0.1111,1.0000,0.0000,4.3577,1.0061,0.5942
4,3,242,243,2,2,1,1.0000,242.558,1233.519,840.000,8.7274,16.0000,1.2308,0.6821,5.3679,0.0000,0.7500,0.2500,1.0000,0.0000,5.0352,1.0077,0.8269
9,3,245,247,3,2,2,0.7500,246.299,831.443,287.536,10.8053,15.0000,1.3918,0.8287,5.0146,0.4706,0.0000,0.5294,0.9045,0.4264,4.3388,1.3338,0.4227
4,3,252,255,4,1,1,1.0000,253.375,1062.000,702.000,9.2783,17.0000,1.2143,0.3750,5.6358,0.9375,0.0000,0.0625,1.0000,0.0000,4.4757,0.4987,0.8214
5,3,259,260,2,2,2,0.6250,259.639,919.213,799.590,8.9720,13.0000,1.0656,0.7237,4.2737,0.3432,0.2505,0.4063,0.6059,0.3645,4.6036,1.8063,0.6393
3,3,260,261,2,2,1,0.7500,260.667,1152.711,922.000,8.5342,17.0000,1.1333,0.4411,5.5820,0.5333,0.2667,0.2000,0.7071,0.0000,5.2597,1.3142,1.0000
10,3,261,263,3,3,3,0.3704,262.255,1089.632,866.264,10.9900,15.0000,1.4151,1.0123,4.9136,0.2516,0.4056,0.3428,0.8569,0.5155,3.2827,1.3136,0.4057
7,3,264,266,3,4,1,0.5833,264.911,1107.646,885.000,9.7589,15.0000,1.3291,0.6516,4.9019,0.7216,0.2132,0.0651,0.3827,0.0000,4.2536,1.9585,0.5316
3,3,266,267,2,2,1,0.7500,266.667,1158.689,805.000,8.4737,16.0000,1.0667,0.4560,5.2164,0.5333,0.2667,0.2000,0.7071,0.0000,5.2218,1.4671,1.0000
6,3,267,270,4,2,2,0.3750,268.612,1114.224,820.134,8.9009,15.0000,1.3433,0.9974,4.8847,0.8444,0.0252,0.1304,0.9761,0.1745,3.5760,0.1647,0.6119
6,3,268,270,3,3,1,0.6667,269.068,1163.189,664.000,9.8256,15.0000,1.2162,0.2009,4.8790,0.6944,0.2222,0.0833,0.8000,0.0000,4.5535,1.2982,0.5946
7,3,273,276,4,2,2,0.4375,274.243,648.784,701.108,9.0430,14.0000,1.3243,1.2665,4.5328,0.7558,0.1056,0.1386,0.9795,0.1648,3.2268,1.1325,0.5541
11,3,281,284,4,3,2,0.4583,282.617,1128.883,397.142,11.5923,17.0000,1.5583,0.4250,5.4445,0.5839,0.2675,0.1486,0.9784,0.1994,3.2095,1.2834,0.3917
5,3,283,285,3,2,1,0.8333,284.063,1047.365,944.000,9.0135,15.0000,1.1905,1.1244,4.8040,0.5854,0.2927,0.1220,0.9487,0.0000,4.7994,1.2791,0.6984
4,3,293,294,2,1,3,0.6667,293.442,870.000,723.115,8.2441,15.0000,1.1538,0.9890,4.7580,0.7576,0.1294,0.1129,0.5257,0.0000,4.7556,1.2680,0.8269
15,3,300,304,5,3,4,0.2500,301.766,814.076,775.386,12.8493,15.0000,1.4241,0.9845,4.7272,0.6777,0.1029,0.2194,0.8722,0.2422,3.4613,0.9445,0.2785
8,3,307,309,3,2,3,0.4444,307.911,814.600,813.022,9.9807,16.0000,1.4222,0.4104,5.0183,0.4286,0.0268,0.5446,1.0000,0.0000,3.6081,0.6269,0.4889
3,3,307,308,2,2,1,0.7500,307.667,1086.667,917.000,7.6071,14.0000,1.0000,0.7454,4.3938,0.5333,0.2667,0.2000,0.7071,0.0000,4.0773,0.6271,1.0000
5,3,310,312,3,2,2,0.4167,310.548,1045.855,639.387,8.6832,15.0000,1.2097,0.8351,4.6990,0.6999,0.1281,0.1720,0.8684,0.1395,4.6962,0.9403,0.6935
5,3,316,318,3,2,2,0.4167,316.662,982.246,945.292,9.0738,16.0000,1.2308,0.7640,4.9960,0.7729,0.0435,0.1836,0.8328,0.5477,4.6813,1.2490,0.7077
6,3,322,324,3,2,1,1.0000,323.012,598.475,821.000,10.1659,17.0000,1.2750,0.5251,5.2915,0.5556,0.3333,0.1111,1.0000,0.0000,4.3581,1.2448,0.5875
4,3,323,324,2,2,1,1.0000,323.509,1234.596,805.000,8.8693,19.0000,1.3333,0.6494,5.9141,0.0000,0.7500,0.2500,1.0000,0.0000,4.2005,0.4671,0.8421
4,3,333,334,2,2,1,1.0000,333.509,1069.474,914.000,8.8385,16.0000,1.1228,0.6824,4.9613,0.0000,0.7500,0.2500,1.0000,0.0000,4.9626,1.3958,0.7719
3,3,339,340,2,1,2,0.7500,339.318,963.000,725.318,7.8656,16.0000,1.0909,0.4500,4.9545,0.5333,0.2667,0.2000,0.7071,0.0000,4.6447,1.2387,1.0000
3,3,340,341,2,2,1,0.7500,340.326,1135.349,952.000,7.6850,15.0000,1.0465,0.7280,4.6436,0.5333,0.2667,0.2000,0.7071,0.0000,4.6436,1.5477,1.0000
3,3,341,342,2,2,1,0.7500,341.644,1191.311,779.000,8.0399,16.0000,1.0667,0.7156,4.9520,0.5333,0.2667,0.2000,0.7071,0.0000,4.6415,0.6188,1.0000
6,3,348,350,3,2,1,1.0000,349.061,1053.512,446.000,10.3434,17.0000,1.2439,0.5158,5.2526,0.5556,0.3333,0.1111,1.0000,0.0000,4.4802,1.2358,0.5732
6,3,349,351,3,3,1,0.6667,349.803,1027.908,751.000,9.5852,16.0000,1.2632,0.2178,4.9428,0.6944,0.2222,0.0833,0.6000,0.0000,4.1709,1.5446,0.5789
7,3,351,353,3,2,3,0.3889,351.907,794.337,653.023,10.0382,15.0000,1.2209,1.1236,4.6330,0.5479,0.1606,0.2915,0.9003,0.3984,3.3975,0.9264,0.5116
4,3,356,358,3,2,1,0.6667,357.000,893.787,673.000,9.4117,18.0000,1.1803,0.2131,5.5544,0.5357,0.3214,0.1429,1.0000,0.0000,4.9374,1.2344,0.7869
4,3,357,359,3,2,1,0.6667,357.983,1133.525,837.000,9.1019,18.0000,1.2203,0.4749,5.5537,0.7576,0.1294,0.1129,0.8507,0.0000,4.6284,1.5426,0.7797
8,3,359,362,4,3,2,0.3333,360.163,715.543,538.326,10.0329,15.0000,1.3043,1.0076,4.6263,0.4767,0.3801,0.1432,0.9040,0.4000,3.3934,1.3879,0.4674
10,3,360,362,3,3,3,0.3704,361.358,1096.750,472.883,11.7032,15.0000,1.2500,0.4522,4.6263,0.2628,0.3051,0.4321,0.3262,0.3027,4.0091,0.3084,0.3583
6,4,360,362,3,3,1,0.6667,360.675,1114.575,899.000,10.0733,16.0000,1.2000,0.6605,4.9347,0.6061,0.3030,0.0909,0.7071,0.0000,4.0098,0.9252,0.7375
4,3,362,363,2,1,2,1.0000,362.462,695.000,1301.462,8.0175,14.0000,1.0769,0.6527,4.3173,0.0000,0.7500,0.2500,0.0000,0.0000,4.6255,1.2335,0.8077
7,3,364,367,4,2,2,0.4375,365.558,958.253,958.463,11.0686,19.0000,1.4000,0.8144,5.8573,0.7764,0.0638,0.1598,0.8790,0.1860,4.3155,1.2330,0.5053
6,3,367,369,3,1,3,0.6667,368.208,875.000,964.195,9.6877,18.0000,1.4026,0.2848,5.5474,0.4000,0.4800,0.1200,0.7071,0.0000,3.3903,0.9244,0.6234
7,3,374,377,4,2,2,0.4375,375.000,538.102,514.250,10.2443,16.0000,1.2727,0.2701,4.9280,0.7632,0.1142,0.1226,0.9822,0.1774,4.0044,1.3858,0.5341
7,3,377,380,4,2,3,0.2917,378.356,997.115,761.897,10.1252,16.0000,1.2874,1.3651,4.9272,0.7280,0.1566,0.1154,0.9097,0.0763,4.3103,1.8476,0.5287
7,3,389,391,3,2,2,0.5833,389.762,723.226,546.571,9.7674,15.0000,1.2500,0.5399,4.6146,0.4600,0.2645,0.2756,0.8571,0.1000,4.3065,1.2306,0.5119
4,3,392,393,2,1,2,1.0000,392.446,522.000,872.554,8.6121,17.0000,1.2143,0.6313,5.2290,0.0000,0.7500,0.2500,0.0000,0.0000,4.6136,1.9991,0.8036
8,3,399,401,3,3,2,0.4444,399.979,648.423,492.722,10.5408,15.0000,1.2371,0.5065,4.6104,0.6820,0.1035,0.2144,0.7402,0.2285,4.1494,0.9222,0.4433
3,3,401,402,2,1,2,0.7500,401.349,1028.000,1037.674,7.6295,15.0000,1.0465,0.7280,4.6094,0.5333,0.2667,0.2000,0.7071,0.0000,3.9953,1.5362,1.0000
5,3,402,404,3,2,2,0.4167,402.855,1313.145,761.855,8.5197,16.0000,1.2903,0.2514,4.9162,0.6489,0.0995,0.2515,0.9362,0.2726,4.6085,0.9218,0.7097
11,3,404,407,4,3,4,0.2292,405.409,1048.157,636.780,11.7626,16.0000,1.3858,0.4910,4.9151,0.7381,0.0904,0.1715,0.7867,0.1570,3.6861,1.2287,0.3465
3,3,405,406,2,1,2,0.7500,405.340,764.000,931.702,8.3356,17.0000,1.0851,0.4523,5.2223,0.5333,0.2667,0.2000,0.7071,0.0000,5.2218,1.2289,1.0000
4,3,407,408,2,2,2,0.5000,407.732,831.714,953.161,8.5988,16.0000,1.1429,0.7796,4.9135,0.0000,0.5625,0.4375,0.4459,0.5774,5.0673,1.5355,0.8393
5,3,408,409,2,2,2,0.6250,408.387,700.145,531.468,8.5144,15.0000,1.2097,0.6243,4.6064,0.3432,0.2505,0.4063,0.6059,0.3645,4.6063,0.7677,0.7097
6,3,421,423,3,3,1,0.6667,421.635,958.338,942.000,9.2612,15.0000,1.2162,0.4973,4.5982,0.6061,0.3030,0.0909,0.7071,0.0000,4.2919,1.2263,0.5811
4,3,426,428,3,1,2,0.6667,427.381,857.000,903.286,9.6491,18.0000,1.1429,0.6818,5.5133,0.7500,0.1500,0.1000,0.9487,0.0000,5.0542,1.2254,0.8095
7,3,432,435,4,2,3,0.2917,433.330,794.693,955.250,10.1804,18.0000,1.4318,0.5150,5.5096,0.8709,0.0112,0.1179,0.7125,0.0858,3.6732,1.6834,0.5568
5,3,437,439,3,2,1,0.8333,437.701,1246.552,903.000,9.1659,16.0000,1.1940,0.8928,4.8949,0.5854,0.2927,0.1220,0.9487,0.0000,3.9766,0.6119,0.6716
6,3,438,440,3,1,3,0.6667,438.720,916.000,801.927,10.2392,19.0000,1.3902,0.7232,5.8120,0.6944,0.2222,0.0833,0.6000,0.0000,4.2823,1.2236,0.6098
4,3,440,441,2,2,1,1.0000,440.439,796.456,797.000,8.7153,16.0000,1.1228,0.6328,4.8931,0.0000,0.7500,0.2500,1.0000,0.0000,5.0457,1.5289,0.8246
8,3,447,449,3,3,2,0.4444,448.202,1041.713,949.787,10.1539,15.0000,1.2766,0.4106,4.5830,0.2444,0.3475,0.4081,0.6838,0.1800,3.9722,0.6112,0.4574
4,3,450,451,2,1,2,1.0000,450.463,545.000,905.537,8.2473,15.0000,1.1111,0.6547,4.5821,0.0000,0.7500,0.2500,0.0000,0.0000,4.5819,2.1383,0.7963
5,3,461,463,3,2,1,0.8333,461.919,986.629,993.000,8.4609,15.0000,1.2097,0.3796,4.5772,0.5854,0.2927,0.1220,0.9487,0.0000,4.5769,1.2205,0.6935
