n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
24,5,200,203,4,4,4,0.3750,200.744,224.165,831.045,16.0241,14.0000,1.3884,0.7633,4.5422,0.1638,0.5102,0.3260,0.5620,0.7692,1.9473,0.6475,0.2810
42,3,200,202,3,6,10,0.2333,200.756,225.848,836.575,20.1219,15.0000,1.5672,2.5906,4.8666,0.7656,0.1500,0.0844,0.0243,0.9958,2.2702,0.6489,0.1368
14,3,200,203,4,4,4,0.2188,200.697,784.400,631.065,13.4375,17.0000,1.5355,1.7128,5.5192,0.5295,0.2828,0.1877,0.3787,0.1353,3.5687,1.6222,0.2968
3,3,200,202,3,1,1,1.0000,201.022,786.000,640.000,8.6167,17.0000,1.1087,0.0217,5.5155,0.8889,0.0000,0.1111,1.0000,0.0000,4.5452,0.0003,1.0000
32,4,200,206,7,5,6,0.1524,201.851,790.781,748.623,18.8809,15.0000,1.4590,1.9017,4.8634,0.6048,0.3581,0.0371,0.7234,0.0198,2.9201,0.6485,0.2462
8,3,200,202,3,2,2,0.6667,200.755,795.309,628.245,10.7808,17.0000,1.4468,0.8518,5.5119,0.4961,0.2369,0.2670,0.9586,0.0986,3.7314,0.3251,0.4787
73,12,200,205,6,4,18,0.1690,201.538,812.944,710.260,31.9854,21.0000,1.8207,1.8011,6.8178,0.8940,0.0938,0.0122,0.0307,0.0694,3.2442,0.6506,0.4442
14,7,200,202,3,4,3,0.3889,200.781,927.544,408.053,14.6520,15.0000,1.2426,0.9058,4.8634,0.6366,0.2344,0.1290,0.2638,0.1039,4.5410,1.2978,0.6568
11,5,200,203,4,3,3,0.3056,201.252,968.595,442.916,12.8170,15.0000,1.2595,1.3183,4.8666,0.4734,0.3520,0.1746,0.8265,0.1369,4.5417,1.2982,0.5344
7,3,200,201,2,5,2,0.3500,200.099,1122.988,473.123,9.9269,16.0000,1.3827,1.0002,5.1877,0.8900,0.0084,0.1017,0.0887,0.7071,2.9177,0.9726,0.5432
26,3,200,203,4,6,4,0.2708,201.107,1141.342,515.309,17.3081,17.0000,1.6250,1.6900,5.5155,0.6198,0.1611,0.2191,0.2295,0.7378,2.5940,0.6476,0.2243
14,4,200,202,3,3,3,0.5185,200.994,1144.259,522.778,13.7002,17.0000,1.5063,0.3412,5.5155,0.1365,0.4460,0.4176,0.0000,0.0000,2.5962,0.0009,0.3797
17,3,200,202,3,5,4,0.2833,200.525,1154.136,544.870,13.9235,15.0000,1.4407,0.5580,4.8634,0.8408,0.0461,0.1131,0.2256,0.7229,2.2690,0.3264,0.2316
6,3,200,202,3,3,2,0.3333,201.318,1167.061,583.136,8.7437,14.0000,1.2727,0.3514,4.5422,0.6494,0.1645,0.1861,0.7264,0.0379,2.2721,0.6485,0.6061
26,3,200,202,3,7,5,0.2476,200.968,1178.079,631.544,16.0340,15.0000,1.5476,1.7976,4.8666,0.8252,0.0436,0.1312,0.0388,0.9990,1.9466,0.6470,0.1627
78,4,200,204,5,9,10,0.1733,201.911,1181.710,759.000,28.3776,18.0000,1.8187,2.5483,5.8399,0.6273,0.2544,0.1183,0.0464,0.9982,2.2751,0.6493,0.1528
31,3,200,204,5,7,5,0.1771,201.702,1182.221,767.093,18.1893,15.0000,1.4904,0.9801,4.8699,0.7598,0.1210,0.1193,0.0320,0.3517,2.2711,0.3261,0.2212
87,4,200,203,4,8,13,0.2091,201.322,1183.894,680.268,29.8509,17.0000,1.7238,1.1537,5.5192,0.7088,0.2392,0.0520,0.0286,0.9903,2.2726,0.9709,0.1923
127,3,200,204,5,7,23,0.1578,201.467,1185.217,736.621,35.9694,15.0000,1.5252,2.7859,4.8666,0.9422,0.0420,0.0159,0.0167,0.9909,2.5989,0.9718,0.1233
67,4,200,204,5,8,10,0.1675,201.521,1184.615,690.758,25.8523,14.0000,1.4387,1.9338,4.5422,0.6899,0.2196,0.0905,0.0384,0.9477,2.2737,0.6493,0.1426
208,5,200,203,4,9,32,0.1806,201.463,1185.264,710.298,47.3913,21.0000,2.0741,2.6632,6.8132,0.9589,0.0340,0.0072,0.0093,0.9914,2.5959,0.6502,0.1681
