n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
17,4,200,203,4,2,5,0.4250,200.974,598.212,763.000,15.2358,17.0000,1.5291,0.2133,5.6504,0.5967,0.3165,0.0868,0.0681,0.1775,2.9902,0.3324,0.3069
18,6,200,203,4,5,3,0.3000,200.750,645.911,799.656,15.0406,16.0000,1.5000,2.0819,5.3166,0.2514,0.3202,0.4283,0.0177,0.3614,2.3273,0.3323,0.4323
5,3,200,201,2,2,3,0.4167,200.228,1181.140,987.228,8.4709,14.0000,1.2281,0.8171,4.6520,0.6489,0.0995,0.2515,0.1100,0.3726,3.6552,0.6645,0.7018
15,3,200,202,3,5,3,0.3333,200.453,1229.050,655.101,13.6433,16.0000,1.5094,2.2842,5.3166,0.8151,0.0793,0.1056,0.0964,0.0007,2.9901,0.3322,0.2767
15,3,200,202,3,5,4,0.2500,200.591,1228.597,662.912,13.6438,14.0000,1.3208,1.5246,4.6533,0.5325,0.2732,0.1943,0.2420,0.8605,2.3268,0.8304,0.3396
37,4,200,202,3,7,7,0.2517,200.522,1231.516,689.676,20.2151,16.0000,1.6000,2.2982,5.3166,0.7934,0.1212,0.0854,0.0081,0.9268,2.6576,0.6648,0.1919
20,5,200,202,3,8,5,0.1667,200.317,1232.572,702.053,15.4561,15.0000,1.4423,0.6564,4.9843,0.8972,0.0361,0.0666,0.0748,0.8790,2.1595,0.6646,0.3365
28,6,200,203,4,8,3,0.2917,201.034,1229.736,784.078,18.5301,16.0000,1.5186,0.9598,5.3180,0.7346,0.0736,0.1919,0.1745,0.3355,2.3255,0.3319,0.2915
71,4,200,203,4,8,12,0.1849,200.706,1232.986,750.912,28.2016,16.0000,1.5888,3.6103,5.3166,0.6903,0.2460,0.0637,0.0557,0.9759,2.6578,0.6646,0.1902
14,3,201,202,2,7,3,0.3333,201.286,1224.871,825.221,12.4373,15.0000,1.5000,1.6874,4.9856,0.8854,0.0503,0.0644,0.0736,0.9776,2.1606,0.6644,0.2929
32,3,202,205,4,12,3,0.2222,203.509,1168.830,522.691,19.4032,16.0000,1.5515,5.2039,5.3209,0.9461,0.0099,0.0439,0.1618,0.1502,2.9942,0.6658,0.2121
32,3,203,205,3,5,8,0.2667,203.673,1203.679,626.194,18.5221,17.0000,1.7270,1.4118,5.6551,0.7040,0.2190,0.0770,0.0603,0.9982,2.3290,0.6657,0.1429
44,4,204,207,4,8,9,0.1528,205.428,1199.681,848.887,21.6739,17.0000,1.7315,2.9599,5.6585,0.7209,0.2206,0.0584,0.0050,0.9963,2.6628,0.9987,0.1296
15,3,204,207,4,4,3,0.3125,205.582,1206.297,822.778,13.5773,15.0000,1.4241,1.1994,4.9913,0.3738,0.3254,0.3008,0.4776,0.3549,2.9955,0.6657,0.2658
35,4,204,207,4,6,6,0.2431,204.971,1209.834,722.137,19.3484,18.0000,1.8314,1.1490,5.9896,0.5622,0.1862,0.2516,0.0925,0.8369,2.6618,0.8329,0.1715
12,3,206,208,3,3,2,0.6667,206.864,1145.976,521.552,12.0141,13.0000,1.2480,0.9735,4.3285,0.6735,0.0087,0.3178,0.7044,0.7071,2.6628,0.6659,0.3120
19,4,206,208,3,6,3,0.3519,206.713,1162.894,561.239,14.3593,15.0000,1.5160,1.2081,4.9944,0.6294,0.1513,0.2192,0.1344,0.5687,1.9987,0.3325,0.2979
46,3,206,209,4,9,6,0.2130,207.270,1191.241,673.772,23.2717,16.0000,1.5527,2.3692,5.3274,0.7128,0.1763,0.1109,0.0205,0.9992,2.9974,0.9981,0.1498
19,3,207,209,3,5,5,0.2533,207.980,1191.449,790.684,14.9764,16.0000,1.5510,1.4271,5.3290,0.3971,0.2694,0.3335,0.1763,0.9808,2.6644,0.6664,0.2194
64,3,208,212,5,6,12,0.1778,209.670,202.071,695.524,25.7434,15.0000,1.5534,2.7099,4.9992,0.9063,0.0102,0.0836,0.0621,0.8878,2.3339,0.9989,0.1311
89,3,208,212,5,5,17,0.2094,209.687,207.066,648.546,30.0257,14.0000,1.4659,5.5996,4.6644,0.9549,0.0099,0.0353,0.0215,0.3268,2.3333,0.9989,0.0471
15,3,208,211,4,5,5,0.1500,209.536,1088.874,494.007,12.9921,15.0000,1.4901,1.1034,4.9992,0.8446,0.0324,0.1229,0.2116,0.6063,2.3328,0.6670,0.2781
