n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
79,24,200,206,7,12,5,0.1881,201.810,676.464,613.816,35.6282,19.0000,1.6865,2.5102,6.7683,0.7739,0.2015,0.0246,0.0336,0.1428,3.9167,1.4249,0.4629
23,4,200,203,4,10,3,0.1917,200.560,692.743,603.803,21.0876,25.0000,2.0246,1.5931,8.9057,0.8894,0.0767,0.0339,0.0188,0.0995,3.5603,1.2469,0.4965
6,3,200,201,2,3,1,1.0000,200.395,698.750,602.000,11.0499,23.0000,1.8158,0.8475,8.1932,0.5556,0.3333,0.1111,0.0000,0.0000,3.0279,0.1786,0.6579
20,7,200,203,4,6,2,0.4167,200.930,704.634,600.564,18.0710,25.0000,2.2026,1.1470,8.9057,0.6984,0.2043,0.0972,0.3160,0.0035,2.6718,0.3569,0.4581
13,6,200,203,4,4,2,0.4062,200.882,708.907,599.099,15.8978,24.0000,1.9379,1.2689,8.5495,0.6217,0.2737,0.1046,0.7564,0.0967,2.4900,0.5348,0.6335
15,7,200,203,4,4,2,0.4688,200.763,724.212,595.136,18.2028,25.0000,1.8939,1.4386,8.9057,0.0773,0.7036,0.2191,0.5793,0.1651,2.4943,0.7131,0.6414
16,8,200,204,5,3,3,0.3556,201.301,778.061,595.510,17.4406,18.0000,1.4694,0.8557,6.4040,0.6702,0.1921,0.1377,0.8815,0.1992,3.7329,1.2407,0.6173
26,3,200,205,6,5,4,0.2167,201.515,788.687,596.784,18.7047,18.0000,1.7463,2.3452,6.4121,0.5009,0.4205,0.0786,0.6544,0.0795,3.5568,1.0688,0.2649
14,3,200,203,4,3,2,0.5833,201.082,792.007,599.438,13.8905,15.0000,1.4384,1.5418,5.3434,0.4265,0.3676,0.2058,0.9749,0.0802,3.2018,0.7120,0.3082
19,3,200,205,6,4,4,0.1979,202.019,796.468,603.375,17.6292,16.0000,1.4074,2.1791,5.6996,0.7477,0.2107,0.0416,0.8229,0.0654,4.2659,1.2445,0.5741
7,3,200,202,3,2,2,0.5833,200.713,809.564,623.465,13.5927,22.0000,1.5248,1.0214,7.8370,0.3511,0.4804,0.1685,0.9911,0.1332,5.3397,1.4233,0.8218
36,6,200,203,4,4,10,0.2250,200.759,812.112,682.647,26.0515,27.0000,2.2141,3.4396,9.6181,0.8598,0.0538,0.0864,0.0571,0.0255,2.8506,0.7106,0.4784
26,6,200,203,4,3,6,0.3611,200.818,813.668,674.186,19.5512,22.0000,2.0429,2.0176,7.8370,0.5712,0.2663,0.1625,0.2913,0.4146,2.4911,0.7119,0.3821
4,3,200,203,4,1,1,1.0000,201.283,813.000,628.000,10.6781,18.0000,1.2000,1.2833,6.4121,0.9375,0.0000,0.0625,1.0000,0.0000,4.9831,-0.3541,0.8333
