n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
7,4,200,201,2,2,2,0.8750,200.404,599.416,735.393,11.1554,16.0000,1.2584,0.7008,5.3072,0.0000,0.3318,0.6682,0.8165,0.5774,5.3045,2.1541,0.6180
5,3,200,201,2,2,2,0.6250,200.458,604.407,982.153,8.7498,14.0000,1.1864,0.8181,4.6412,0.3432,0.2505,0.4063,0.6059,0.3645,4.6410,0.6638,0.6780
10,4,200,203,4,2,3,0.4167,200.782,605.726,737.274,13.0008,17.0000,1.3710,0.8058,5.6357,0.7179,0.1145,0.1677,0.8198,0.0775,4.8083,1.9902,0.5887
9,3,200,202,3,2,3,0.5000,200.787,611.287,744.713,11.9358,17.0000,1.4167,1.1001,5.6389,0.1855,0.5455,0.2689,0.7970,0.1123,4.6393,2.1540,0.4259
9,5,200,203,4,2,2,0.5625,201.051,616.080,728.540,15.1384,31.0000,2.0365,1.1501,10.2827,0.7680,0.1244,0.1077,0.9903,0.1001,4.3071,0.0000,0.7007
11,5,200,202,3,1,5,0.7333,200.645,618.000,702.230,15.1961,19.0000,1.3750,0.6846,6.3023,0.6109,0.3365,0.0526,0.1735,0.0000,4.6432,2.3211,0.5789
7,3,200,202,3,3,2,0.3889,200.519,618.566,732.377,13.2853,25.0000,1.6509,0.8556,8.2925,0.5851,0.2609,0.1540,0.6244,0.1675,3.6449,1.3272,0.7075
13,5,200,203,4,3,5,0.2167,200.578,623.691,740.819,18.7611,28.0000,1.7843,1.2176,9.2876,0.6686,0.2688,0.0626,0.2340,0.1826,4.6386,0.9949,0.7255
28,6,200,203,4,4,9,0.1944,200.880,625.376,722.279,22.4925,25.0000,1.9499,2.0316,8.2925,0.8194,0.1480,0.0326,0.0283,0.0378,4.3092,1.6556,0.5460
11,3,200,203,4,2,4,0.3438,200.747,629.537,750.654,16.1948,25.0000,1.6975,1.6072,8.2925,0.1668,0.6971,0.1360,0.7846,0.1111,4.6378,1.3256,0.6790
17,5,200,202,3,3,5,0.3778,200.785,633.878,741.815,16.4846,17.0000,1.4098,0.8161,5.6389,0.5507,0.3262,0.1231,0.0018,0.5029,3.3152,0.3320,0.4439
5,3,200,202,3,1,2,0.8333,200.586,633.000,756.713,12.9013,31.0000,1.7816,0.6528,10.2827,0.5854,0.2927,0.1220,0.9487,0.0000,4.6452,0.0000,0.7701
4,3,200,201,2,1,2,1.0000,200.439,635.000,759.509,9.4511,16.0000,1.1228,0.6717,5.3072,0.0000,0.7500,0.2500,0.0000,0.0000,3.6482,0.8289,0.7895
15,8,200,203,4,2,4,0.4688,201.382,636.099,747.000,16.3450,20.0000,1.5707,1.1796,6.6263,0.3312,0.5409,0.1280,0.6033,0.0094,4.9665,1.8221,0.6283
12,7,200,203,4,2,5,0.3000,200.809,637.699,766.873,16.5576,23.0000,1.5954,1.2276,7.6291,0.3685,0.5271,0.1044,0.1225,0.0637,5.3048,1.6566,0.6821
16,9,200,202,3,3,6,0.2963,200.384,638.598,752.461,18.1566,20.0000,1.4612,1.6248,6.6340,0.8484,0.0393,0.1123,0.2260,0.6562,4.1428,0.9947,0.6895
18,3,200,202,3,2,7,0.4286,200.618,640.744,775.543,15.5528,15.0000,1.3568,1.6816,4.9755,0.8518,0.0747,0.0735,0.1865,0.2029,3.9794,1.9867,0.2111
43,16,200,204,5,3,11,0.2606,201.068,641.273,764.398,26.8939,22.0000,1.7782,1.1718,7.2974,0.8564,0.1117,0.0319,0.1120,0.2894,3.3163,0.6642,0.5188
10,6,200,202,3,4,1,0.8333,201.023,665.197,627.000,13.8377,17.0000,1.2879,1.0415,5.6389,0.3971,0.5294,0.0735,0.4472,0.0000,3.9754,1.1598,0.6742
5,3,200,202,3,2,1,0.8333,201.190,1001.667,553.000,9.3391,14.0000,1.1111,1.2363,4.6438,0.5854,0.2927,0.1220,0.9487,0.0000,4.3071,1.3245,0.6667
10,4,200,202,3,4,2,0.4167,200.686,1145.438,891.901,12.6870,15.0000,1.2397,0.5480,4.9727,0.2964,0.5353,0.1682,0.3139,0.1204,4.3121,1.8239,0.4628
5,3,200,202,3,2,1,0.8333,200.772,1183.456,636.000,8.4517,13.0000,1.1404,0.9443,4.3121,0.5854,0.2927,0.1220,0.9487,0.0000,4.9723,1.6558,0.6842
3,3,200,201,2,2,1,0.7500,200.659,1223.683,443.000,7.8488,14.0000,1.0244,0.7309,4.6438,0.5333,0.2667,0.2000,0.7071,0.0000,4.3098,0.9949,1.0000
