n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
16,10,200,203,4,6,2,0.3333,200.765,755.955,783.960,19.4896,19.0000,1.5200,2.1838,7.4120,0.8243,0.1401,0.0356,0.2579,0.0215,3.9018,0.3924,0.7250
8,4,200,202,3,3,2,0.4444,200.663,784.831,790.904,11.4397,14.0000,1.3494,0.9023,5.4558,0.5868,0.2488,0.1644,0.5077,0.1000,4.4809,1.7536,0.5904
24,4,200,202,3,5,8,0.2000,200.557,799.598,648.365,23.5567,24.0000,1.9459,3.7665,9.3625,0.9266,0.0342,0.0392,0.0212,0.1820,3.3122,1.1695,0.6385
20,7,200,205,6,4,4,0.2083,201.428,803.829,772.350,22.3839,19.0000,1.4786,2.8470,7.4120,0.1877,0.7476,0.0647,0.8928,0.0724,4.2900,1.1596,0.8288
5,3,200,201,2,2,2,0.6250,200.358,803.731,655.179,11.6845,23.0000,1.7164,0.4823,8.9724,0.3432,0.2505,0.4063,0.6059,0.3645,3.1224,0.5819,0.7313
3,3,200,202,3,1,1,1.0000,200.947,806.000,770.000,8.5502,14.0000,1.1053,0.0526,5.4558,0.8889,0.0000,0.1111,1.0000,0.0000,3.9048,-0.5845,1.0000
12,3,200,204,5,3,3,0.2667,201.080,812.360,670.216,14.0606,14.0000,1.3440,1.4801,5.4614,0.6164,0.2739,0.1097,0.8935,0.1753,3.1208,0.3918,0.6000
10,3,200,203,4,2,4,0.3125,200.654,815.608,675.600,16.0260,21.0000,1.6154,0.8611,8.1922,0.3297,0.5686,0.1017,0.5453,0.1719,3.5089,0.3904,0.7231
60,19,200,206,7,6,9,0.1587,201.515,817.031,763.671,32.8335,18.0000,1.6539,4.4325,7.0219,0.7533,0.1836,0.0631,0.2742,0.1068,4.6651,2.3331,0.6217
5,3,200,202,3,1,2,0.8333,200.704,821.000,688.537,9.4139,13.0000,1.2037,0.8852,5.0713,0.5854,0.2927,0.1220,0.9487,0.0000,3.1246,1.3652,0.6667
4,3,200,202,3,1,2,0.6667,200.721,837.000,682.256,8.3809,11.0000,1.0233,0.7650,4.2911,0.7500,0.1500,0.1000,0.9487,0.0000,3.5112,1.1699,0.7674
19,6,200,202,3,2,7,0.4524,200.569,837.373,687.789,18.2464,18.0000,1.6765,0.7117,7.0219,0.8065,0.0906,0.1029,0.0328,0.0300,4.2863,1.9468,0.5294
16,5,200,202,3,3,6,0.2963,200.770,844.199,736.391,15.6891,14.0000,1.3913,1.7807,5.4614,0.7334,0.1627,0.1038,0.0588,0.1851,3.3118,0.9751,0.4596
4,3,200,202,3,2,1,0.6667,200.805,943.195,1189.000,7.9904,11.0000,1.0732,0.8282,4.2911,0.7500,0.1500,0.1000,0.9487,0.0000,4.6737,0.7804,0.8049
4,3,200,201,2,2,1,1.0000,200.545,1230.432,524.000,8.5774,13.0000,1.1818,0.6270,5.0661,0.0000,0.7500,0.2500,1.0000,0.0000,4.0947,1.5592,0.8182
11,5,201,204,4,3,3,0.3056,202.885,830.823,760.239,13.2501,13.0000,1.2655,1.1805,5.0607,0.6983,0.1518,0.1498,0.8268,0.4482,3.8929,1.3585,0.5398
4,3,201,203,3,2,1,0.6667,201.907,848.721,429.000,8.3704,12.0000,1.1163,0.9489,4.6764,0.5357,0.3214,0.1429,1.0000,0.0000,4.0879,0.7777,0.8140
10,4,201,204,4,2,2,0.6250,203.060,1160.400,815.630,12.2957,12.0000,1.2000,1.1918,4.6714,0.7247,0.0050,0.2703,0.9495,0.0000,3.3098,0.7764,0.5600
4,3,204,207,4,1,1,1.0000,205.444,1132.000,515.000,8.7241,13.0000,1.1556,0.5556,5.0373,0.9375,0.0000,0.0625,1.0000,0.0000,4.8519,0.9698,0.8000
6,3,206,208,3,3,1,0.6667,207.367,1262.600,795.000,9.4750,13.0000,1.3000,0.7032,5.0310,0.6061,0.3030,0.0909,0.7071,0.0000,4.2532,1.1590,0.5833
3,3,209,210,2,2,1,0.7500,209.324,987.676,254.000,7.5737,12.0000,1.0588,0.4575,4.6319,0.5333,0.2667,0.2000,0.7071,0.0000,4.6316,1.7364,1.0000
6,3,211,213,3,3,1,0.6667,211.839,1125.145,609.000,9.7317,13.0000,1.2581,0.2170,4.9971,0.4000,0.4800,0.1200,0.7071,0.0000,4.4232,1.3454,0.5806
4,3,212,213,2,2,1,1.0000,212.523,1137.500,511.000,8.4503,12.0000,1.0909,0.6912,4.6061,0.0000,0.7500,0.2500,1.0000,0.0000,3.8429,0.3838,0.7727
3,3,213,215,3,1,1,1.0000,213.972,910.000,949.000,7.9665,13.0000,1.0833,0.0278,4.9826,0.8889,0.0000,0.1111,1.0000,0.0000,4.2234,1.5297,1.0000
8,3,213,214,2,2,3,0.6667,213.525,987.475,700.750,10.8483,12.0000,1.2000,0.7168,4.5993,0.4685,0.1696,0.3619,0.3645,0.6059,3.4529,0.9587,0.4250
4,3,215,216,2,1,2,1.0000,215.548,475.000,873.524,8.0301,12.0000,1.1429,0.6921,4.5855,0.0000,0.7500,0.2500,0.0000,0.0000,3.8256,0.3839,0.8095
5,3,229,231,3,1,2,0.8333,229.684,1005.000,702.561,9.5274,13.0000,1.1404,0.8851,4.8643,0.5854,0.2927,0.1220,0.9487,0.0000,5.2316,1.4955,0.6667
6,3,231,233,3,2,2,0.5000,231.828,841.266,789.406,9.7310,14.0000,1.3125,0.6728,5.2127,0.6381,0.1455,0.2164,0.8019,0.3768,4.2822,1.4906,0.6094
5,3,233,235,3,1,2,0.8333,233.679,588.000,537.377,8.8012,13.0000,1.2264,0.7770,4.8325,0.5854,0.2927,0.1220,0.9487,0.0000,5.1923,1.4851,0.6981
4,3,233,236,4,1,1,1.0000,234.383,1176.000,628.000,8.7162,14.0000,1.1915,0.6170,5.1875,0.9375,0.0000,0.0625,1.0000,0.0000,5.0141,1.1164,0.8298
4,3,235,236,2,2,1,1.0000,235.500,1162.479,568.000,8.8857,13.0000,1.0833,0.6925,4.8169,0.0000,0.7500,0.2500,1.0000,0.0000,4.8099,1.6653,0.7708
5,3,238,240,3,2,2,0.4167,238.947,1009.228,346.860,9.3871,13.0000,1.1404,0.9845,4.7942,0.4138,0.1655,0.4207,1.0000,0.0000,4.4186,1.1052,0.6842
8,3,244,247,4,2,2,0.5000,245.477,859.558,748.186,11.0908,16.0000,1.4884,0.7572,5.8400,0.6066,0.1994,0.1941,0.9479,0.2003,4.0178,0.7290,0.4884
3,3,244,246,3,1,1,1.0000,245.000,935.000,722.000,9.2723,18.0000,1.2273,0.0000,6.5700,0.8889,0.0000,0.1111,1.0000,0.0000,5.1157,1.0935,1.0000
3,3,248,250,3,1,1,1.0000,248.974,696.000,277.000,8.1750,14.0000,1.0769,0.0256,5.0827,0.8889,0.0000,0.1111,1.0000,0.0000,5.0879,1.2702,1.0000
7,3,249,250,2,3,3,0.3889,249.452,849.000,1057.301,10.0113,14.0000,1.3425,0.5433,5.0827,0.5780,0.1560,0.2660,0.4489,0.8101,2.9039,0.3645,0.5205
4,3,252,253,2,2,2,0.5000,252.750,1108.729,838.792,8.6730,13.0000,1.0833,0.7985,4.6965,0.0000,0.5625,0.4375,0.4459,0.5774,4.8797,1.4453,0.7917
4,3,257,258,2,1,2,1.0000,257.533,1068.000,414.467,8.0878,12.0000,1.0667,0.7087,4.3159,0.0000,0.7500,0.2500,0.0000,0.0000,4.6703,1.0782,0.8000
6,4,261,263,3,2,1,1.0000,261.873,788.493,426.000,10.3745,14.0000,1.1831,1.0098,5.0150,0.5556,0.3333,0.1111,1.0000,0.0000,5.0104,1.2512,0.7465
6,4,261,263,3,2,2,0.5000,261.733,957.120,784.373,10.9604,15.0000,1.2000,0.8316,5.3732,0.5230,0.1584,0.3185,0.9225,0.0898,5.3700,1.7899,0.7733
5,3,265,266,2,2,2,0.6250,265.554,991.857,646.446,8.9345,13.0000,1.1607,0.7958,4.6399,0.3432,0.2505,0.4063,0.6059,0.3645,4.6360,1.4289,0.6607
4,3,267,268,2,2,1,1.0000,267.489,704.511,443.000,8.3704,12.0000,1.0213,0.7073,4.2759,0.0000,0.7500,0.2500,1.0000,0.0000,5.3419,1.7799,0.7660
5,3,267,269,3,2,2,0.4167,268.077,1104.154,726.385,8.2793,12.0000,1.1538,0.4213,4.2725,0.1521,0.5234,0.3245,1.0000,0.0000,3.9137,0.3572,0.6923
8,4,268,270,3,2,2,0.6667,269.276,1063.713,792.563,10.9407,16.0000,1.4713,0.5911,5.6922,0.4716,0.1249,0.4035,0.8929,0.1898,4.0894,1.2436,0.6092
7,3,269,270,2,3,2,0.5833,269.644,956.329,771.658,9.8112,14.0000,1.3425,0.9911,4.9807,0.4600,0.2645,0.2756,0.2857,0.7240,3.9104,1.4225,0.5205
4,3,271,272,2,2,1,1.0000,271.500,1272.479,767.000,8.5225,13.0000,1.0833,0.6925,4.6180,0.0000,0.7500,0.2500,1.0000,0.0000,4.6142,1.2433,0.7708
5,4,273,275,3,2,1,0.8333,273.791,949.373,698.000,10.6231,20.0000,1.4925,0.4277,7.0897,0.5854,0.2927,0.1220,0.9487,0.0000,3.9017,0.7119,0.8507
4,3,275,276,2,2,1,1.0000,275.471,1057.451,568.000,9.0305,15.0000,1.1765,0.6518,5.3137,0.0000,0.7500,0.2500,1.0000,0.0000,4.0726,0.7087,0.7843
5,3,280,282,3,2,1,0.8333,281.250,1056.607,650.000,8.8378,14.0000,1.2500,0.4657,4.9412,0.5854,0.2927,0.1220,0.9487,0.0000,4.5856,1.0586,0.6786
5,3,284,286,3,1,2,0.8333,285.267,908.000,748.450,9.4480,15.0000,1.2500,0.6112,5.2824,0.5854,0.2927,0.1220,0.9487,0.0000,4.5758,1.4079,0.6833
7,4,286,288,3,2,2,0.5833,286.935,575.416,735.130,10.2385,12.0000,1.0909,1.0315,4.2236,0.4600,0.2645,0.2756,1.0000,0.0000,4.5729,1.2299,0.6234
7,3,287,290,4,2,2,0.4375,288.702,958.893,721.464,11.1593,16.0000,1.3333,0.8898,5.6257,0.8235,0.0431,0.1334,0.9337,0.1681,3.8673,0.3520,0.5476
7,3,287,289,3,3,1,0.7778,288.256,1094.333,666.000,10.3645,18.0000,1.6154,0.7143,6.3289,0.4747,0.4312,0.0941,0.5071,0.0000,3.8659,1.4060,0.5641
6,3,289,291,3,2,2,0.5000,290.203,970.844,750.500,9.1767,13.0000,1.2187,0.5618,4.5663,0.3810,0.3333,0.2857,0.9487,0.1690,3.5119,0.7016,0.5781
6,3,291,293,3,2,2,0.5000,292.348,1074.682,823.833,9.4536,14.0000,1.2727,0.5005,4.9128,0.5034,0.2551,0.2415,0.9677,0.2521,4.3844,1.0522,0.5909
6,3,292,294,3,3,1,0.6667,292.924,926.182,853.000,9.4511,13.0000,1.1818,0.9420,4.5619,0.6944,0.2222,0.0833,0.8000,0.0000,4.3834,1.4021,0.5606
5,3,292,293,2,2,2,0.6250,292.638,953.397,447.845,9.0994,14.0000,1.2069,0.5590,4.9105,0.3432,0.2505,0.4063,0.6059,0.3645,4.9121,1.4037,0.6897
4,3,292,294,3,1,2,0.6667,293.107,1144.000,767.821,9.8205,18.0000,1.2857,0.2082,6.3135,0.7500,0.1500,0.1000,0.9487,0.0000,5.2619,1.7527,0.8214
5,3,295,296,2,2,2,0.6250,295.556,835.630,418.852,8.4604,14.0000,1.2963,0.5972,4.9037,0.3432,0.2505,0.4063,0.6059,0.3645,4.5553,1.0516,0.7037
4,3,296,297,2,2,1,1.0000,296.543,983.457,789.000,8.0540,13.0000,1.1304,0.6456,4.5513,0.0000,0.7500,0.2500,1.0000,0.0000,4.5521,0.6999,0.8043
4,3,297,299,3,1,2,0.6667,297.854,908.000,1013.833,8.3993,15.0000,1.2500,0.2215,5.2492,0.7500,0.1500,0.1000,0.9487,0.0000,5.0740,2.0988,0.8333
5,3,301,303,3,1,2,0.8333,301.815,812.000,933.369,10.1558,16.0000,1.2308,0.4128,5.5895,0.5854,0.2927,0.1220,0.9487,0.0000,5.2427,1.0480,0.6923
11,3,308,311,4,4,2,0.3438,309.396,726.874,380.225,11.6564,16.0000,1.5856,0.4730,5.5734,0.4957,0.2466,0.2577,0.5378,0.1053,3.4838,1.3931,0.3964
5,3,327,329,3,1,2,0.8333,327.697,872.000,891.591,10.2125,16.0000,1.2121,0.9138,5.5372,0.5854,0.2927,0.1220,0.9487,0.0000,5.1910,1.3842,0.6818
4,4,336,337,2,2,1,1.0000,336.491,1058.491,483.000,9.1443,14.0000,1.0566,0.6938,4.8316,0.0000,0.7500,0.2500,1.0000,0.0000,4.4859,1.3806,1.0000
10,3,349,351,3,3,2,0.5556,350.150,704.140,876.393,11.6360,15.0000,1.4019,0.4428,5.1585,0.3501,0.1970,0.4528,0.9546,0.2201,3.7832,1.0320,0.4019
4,3,352,354,3,2,1,0.6667,353.192,1115.808,547.000,8.9356,16.0000,1.2308,0.2720,5.4990,0.7500,0.1500,0.1000,0.9487,0.0000,4.1244,1.0309,0.8077
4,3,366,367,2,1,2,1.0000,366.490,356.000,685.569,8.7446,16.0000,1.2549,0.6678,5.4864,0.0000,0.7500,0.2500,0.0000,0.0000,4.8013,1.0289,0.8235
4,3,374,376,3,2,1,0.6667,374.653,705.735,429.000,8.3936,14.0000,1.1429,0.4368,4.7961,0.7500,0.1500,0.1000,0.9487,0.0000,4.1114,1.0276,0.8163
7,3,376,378,3,1,3,0.7778,377.118,799.000,1012.271,11.0038,17.0000,1.4000,0.2951,5.8227,0.4747,0.4312,0.0941,0.8619,0.0000,4.4526,1.3700,0.5176
6,3,379,381,3,1,2,1.0000,379.987,579.000,672.538,10.9039,17.0000,1.3077,0.4617,5.8212,0.5556,0.3333,0.1111,1.0000,0.0000,3.9379,1.0273,0.5641
