n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
27,5,200,205,6,4,6,0.1875,201.916,168.951,415.160,19.9441,15.0000,1.5399,1.5880,5.8996,0.6526,0.3033,0.0441,0.6254,0.1435,3.9535,1.9650,0.3764
10,4,200,202,3,3,3,0.3704,200.939,494.071,806.143,12.2326,16.0000,1.6327,0.8623,6.3151,0.3642,0.4151,0.2207,0.8853,0.4277,2.5604,0.5972,0.5408
10,3,200,202,3,1,4,0.8333,200.842,560.000,1035.242,11.8601,14.0000,1.4737,0.2890,5.5257,0.3971,0.5294,0.0735,0.4472,0.0000,2.7672,0.2001,0.3895
15,3,200,203,4,3,2,0.6250,201.179,723.752,629.579,14.7718,17.0000,1.7586,1.2765,6.7209,0.5985,0.1722,0.2294,0.9200,0.2255,3.1521,1.5703,0.2897
65,14,200,206,7,10,5,0.1857,202.076,732.852,634.065,30.7330,18.0000,1.8601,1.0884,7.1044,0.6348,0.3334,0.0318,0.0202,0.0763,3.9308,1.5746,0.4531
28,10,200,204,5,6,3,0.3111,201.223,739.981,637.981,23.4114,16.0000,1.4268,1.5920,6.3256,0.5372,0.3526,0.1101,0.0981,0.1136,4.7355,1.9686,0.6369
24,5,200,204,5,7,4,0.1714,201.372,744.151,635.937,22.9457,21.0000,1.7684,1.6147,8.3023,0.5585,0.3798,0.0618,0.3184,0.0472,3.9302,0.7894,0.6526
8,3,200,203,4,2,2,0.5000,201.184,755.132,657.513,10.6018,11.0000,1.1579,1.2871,4.3488,0.6810,0.1576,0.1614,0.9830,0.0199,4.1405,0.9871,0.4342
14,4,200,203,4,3,3,0.3889,201.452,757.790,643.745,16.5478,17.0000,1.5159,1.8133,6.7209,0.4440,0.3564,0.1996,0.9521,0.2940,2.5631,0.0127,0.5605
15,4,200,203,4,4,2,0.4688,201.087,761.430,645.448,17.5252,20.0000,1.7442,1.9878,7.9070,0.3919,0.5119,0.0962,0.4695,0.0355,2.5718,0.0055,0.5523
19,3,200,204,5,4,3,0.3167,201.450,766.815,648.386,17.0995,16.0000,1.6085,1.5117,6.3256,0.4962,0.4021,0.1018,0.9841,0.1259,2.7688,0.7807,0.4180
29,4,200,204,5,5,5,0.2320,201.376,778.935,656.197,20.4344,17.0000,1.7670,1.6423,6.6982,0.1776,0.5015,0.3209,0.7156,0.4655,2.7656,0.7881,0.3763
11,7,200,203,4,2,4,0.3438,200.958,807.748,682.755,17.0183,17.0000,1.3077,1.2707,6.7097,0.5449,0.3812,0.0739,0.3753,0.1520,5.1130,1.1841,0.9510
8,3,200,202,3,2,3,0.4444,200.935,811.805,679.468,10.7459,13.0000,1.3506,0.5106,5.1310,0.4054,0.3243,0.2703,0.6667,0.2357,4.1395,1.1813,0.4545
32,3,200,205,6,5,7,0.1524,201.534,818.538,714.211,18.5416,12.0000,1.4436,1.6412,4.7363,0.7607,0.0718,0.1675,0.4510,0.5026,2.7574,0.3975,0.1316
10,3,200,202,3,2,4,0.4167,200.812,826.156,702.927,11.9856,15.0000,1.5625,1.2426,5.9302,0.6567,0.1874,0.1559,0.4082,0.0437,2.9591,0.3967,0.4167
4,3,200,201,2,1,2,1.0000,200.476,920.000,1047.476,8.2957,11.0000,1.0476,0.6734,4.3488,0.0000,0.7500,0.2500,0.0000,0.0000,3.9505,0.3947,0.7857
9,3,200,203,4,3,2,0.3750,201.916,920.795,157.301,10.9022,12.0000,1.3012,0.9855,4.7363,0.7331,0.1091,0.1578,0.8998,0.0520,3.1472,0.7824,0.4096
22,4,200,203,4,5,5,0.2200,201.303,935.723,442.106,15.8113,12.0000,1.4043,2.0314,4.7442,0.6773,0.2317,0.0910,0.2235,0.1536,3.5453,1.5732,0.3032
13,4,200,204,5,3,3,0.2889,201.094,944.472,449.512,13.8994,16.0000,1.6378,1.3094,6.3256,0.7798,0.0605,0.1598,0.9181,0.1021,4.3334,1.1833,0.5669
23,5,200,204,5,4,4,0.2875,201.650,969.426,445.451,19.4821,14.0000,1.3586,0.8987,5.5257,0.3121,0.6162,0.0718,0.3642,0.1079,5.1020,1.9642,0.6076
9,3,200,202,3,3,3,0.3333,200.694,1021.622,511.602,12.8997,20.0000,1.8367,1.1097,7.9070,0.5207,0.0633,0.4160,0.4107,0.7530,3.5536,1.1806,0.5714
7,3,200,203,4,2,2,0.4375,201.062,1021.646,1207.169,9.6953,11.0000,1.1846,1.1317,4.3488,0.7976,0.0792,0.1232,0.9682,0.0838,3.9394,1.3785,0.5077
17,4,200,202,3,4,4,0.3542,200.887,1025.506,836.337,15.3189,13.0000,1.3812,1.2177,5.1395,0.5071,0.2035,0.2894,0.0507,0.3229,2.3681,0.3920,0.3750
17,3,200,203,4,3,4,0.3542,200.929,1040.619,544.574,14.8390,12.0000,1.3161,1.2555,4.7442,0.2414,0.4736,0.2850,0.2641,0.0149,4.3271,0.7900,0.3613
4,3,200,201,2,1,2,1.0000,200.432,1103.000,1063.545,8.6914,13.0000,1.1818,0.6957,5.1395,0.0000,0.7500,0.2500,0.0000,0.0000,4.3462,0.7894,0.8409
9,4,200,202,3,2,3,0.5000,200.966,1140.494,1134.092,11.4465,13.0000,1.3448,0.5152,5.1310,0.5836,0.2015,0.2149,0.8396,0.1338,2.3662,0.4002,0.5287
7,3,200,202,3,2,2,0.5833,200.848,1144.106,1130.561,9.8481,13.0000,1.3788,0.9614,5.1395,0.5916,0.2044,0.2040,0.9664,0.1591,1.9777,0.3910,0.5606
5,4,200,201,2,2,2,0.6250,200.150,1183.600,917.617,10.6057,15.0000,1.2500,0.5740,5.9302,0.3432,0.2505,0.4063,0.5155,0.8569,3.9562,0.0041,0.8500
7,3,201,203,3,3,2,0.3889,202.424,568.758,1027.894,9.8213,12.0000,1.2727,0.8747,4.7281,0.6188,0.1635,0.2176,0.7316,0.2162,3.1465,1.1821,0.5303
6,3,203,204,2,1,4,0.7500,203.569,763.000,975.603,9.3031,11.0000,1.1379,0.7416,4.3184,0.7692,0.1538,0.0769,0.3162,0.0000,3.1454,0.3944,0.5690
4,3,204,206,3,2,1,0.6667,205.067,930.756,437.000,8.8150,13.0000,1.1556,0.2534,5.0938,0.5357,0.3214,0.1429,1.0000,0.0000,4.1112,1.5627,0.8000
4,3,205,208,4,1,1,1.0000,206.581,1036.000,1071.000,8.3977,12.0000,1.1163,0.4186,4.6833,0.9375,0.0000,0.0625,1.0000,0.0000,4.6802,1.9568,0.7907
8,3,206,207,2,2,3,0.6667,206.386,596.554,1066.000,11.4667,14.0000,1.3494,0.5894,5.4749,0.4236,0.2081,0.3683,0.3791,0.8106,3.1246,0.9796,0.4458
5,3,207,209,3,1,2,0.8333,207.706,694.000,1061.608,8.8881,12.0000,1.1765,0.9315,4.6833,0.5854,0.2927,0.1220,0.9487,0.0000,4.6833,1.9410,0.6863
5,3,207,209,3,2,1,0.8333,207.849,922.660,818.000,9.2339,12.0000,1.1321,0.3717,4.6735,0.5854,0.2927,0.1220,0.9487,0.0000,3.9044,1.1732,0.6604
3,3,208,210,3,1,1,1.0000,209.000,1035.000,864.000,8.7505,13.0000,1.0000,1.0000,5.0630,0.8889,0.0000,0.1111,1.0000,0.0000,5.4400,0.7802,1.0000
70,3,210,215,6,7,11,0.1515,212.115,165.974,593.949,29.7510,13.0000,1.4109,4.2296,5.0298,0.8737,0.0256,0.1006,0.0797,0.6022,2.7004,0.7662,0.1953
72,9,210,214,5,7,11,0.1870,212.161,163.035,606.242,31.3328,15.0000,1.5675,2.7625,5.7904,0.7804,0.1027,0.1168,0.0004,0.9818,2.3352,0.7819,0.3077
31,7,210,212,3,4,8,0.3229,211.081,172.159,719.597,20.4959,13.0000,1.3661,1.6379,5.0298,0.7378,0.1449,0.1173,0.1978,0.9692,2.3216,0.7738,0.3525
61,8,210,213,4,6,14,0.1815,211.325,172.939,689.095,29.1069,14.0000,1.4524,2.2045,5.4167,0.9059,0.0482,0.0459,0.0168,0.9944,2.7119,1.1607,0.2534
49,9,210,214,5,4,9,0.2722,211.465,172.910,712.994,26.3368,14.0000,1.4382,2.0615,5.4167,0.8165,0.0644,0.1191,0.0076,0.0621,2.7119,1.1545,0.3354
55,8,210,213,4,5,12,0.2292,211.392,173.092,739.854,26.7396,13.0000,1.3938,2.1836,5.0298,0.8542,0.0909,0.0550,0.0360,0.9597,2.7084,0.7765,0.2515
131,8,210,213,4,7,29,0.1613,211.384,174.642,757.638,41.8806,15.0000,1.5847,11.6619,5.8037,0.9799,0.0126,0.0075,0.0004,0.9926,2.7119,0.7775,0.2556
11,5,210,212,3,3,4,0.3056,210.944,174.324,668.713,12.6005,13.0000,1.3241,0.7364,5.0298,0.2857,0.0233,0.6910,0.0000,1.0000,2.5123,0.7739,0.5278
60,4,210,213,4,6,11,0.2273,211.646,173.515,676.461,27.5813,12.0000,1.3020,1.7466,4.6429,0.8980,0.0330,0.0690,0.0246,0.9400,2.6970,0.7748,0.2260
49,3,210,213,4,4,11,0.2784,211.340,175.836,656.963,25.1846,13.0000,1.3969,1.0341,5.0298,0.8849,0.0120,0.1031,0.0405,0.8629,2.7101,0.7770,0.2281
37,3,210,215,6,5,6,0.2056,212.189,176.540,647.428,21.5037,12.0000,1.3097,2.8811,4.6323,0.5548,0.2223,0.2229,0.3998,0.4203,2.6970,0.7782,0.2301
8,3,210,212,3,2,3,0.4444,210.924,179.342,792.392,10.8085,13.0000,1.3165,0.5259,5.0298,0.2770,0.3509,0.3721,0.1290,0.2887,2.3179,1.1528,0.4684
