n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
27,4,200,203,4,4,8,0.2109,200.940,606.799,758.311,18.9780,14.0000,1.3357,1.6256,4.8802,0.8205,0.1111,0.0684,0.1160,0.0550,2.7893,1.0440,0.2827
4,3,200,203,4,1,1,1.0000,201.306,641.000,803.000,8.5358,14.0000,1.1429,1.3061,4.8802,0.9375,0.0000,0.0625,1.0000,0.0000,4.0061,-0.0005,0.8367
5,4,200,202,3,3,1,0.5556,200.463,689.403,808.000,10.4429,18.0000,1.3433,0.7553,6.2746,0.6646,0.2585,0.0769,0.7071,0.0000,3.4867,1.0458,0.8657
46,5,200,204,5,10,5,0.1840,201.241,701.012,804.268,26.4042,24.0000,2.1479,3.6890,8.3661,0.8084,0.1410,0.0506,0.0283,0.0474,2.7869,0.3500,0.4222
17,6,200,203,4,3,2,0.7083,201.295,713.285,800.739,17.4915,21.0000,1.7246,1.5018,7.3203,0.5370,0.2272,0.2358,0.9986,0.0036,2.4373,0.0021,0.5217
9,4,200,202,3,3,3,0.3333,200.400,721.091,797.682,12.7794,24.0000,1.9636,1.0429,8.3661,0.6619,0.0418,0.2963,0.4622,0.6441,2.7871,0.6978,0.5909
5,3,200,202,3,2,1,0.8333,200.570,738.633,792.000,12.3127,25.0000,1.5823,0.6777,8.7147,0.5854,0.2927,0.1220,0.9487,0.0000,6.6202,2.0909,0.7468
6,3,204,206,3,2,2,0.5000,204.662,917.485,338.882,9.6576,14.0000,1.2353,0.6270,4.8697,0.6373,0.1269,0.2358,0.8795,0.0724,4.5225,0.6953,0.5882
6,3,218,221,4,2,2,0.3750,219.507,1166.627,742.881,9.4336,16.0000,1.4328,0.6411,5.5201,0.7696,0.0995,0.1309,0.9136,0.2553,4.1360,1.0353,0.6269
4,3,233,234,2,2,1,1.0000,233.561,1218.509,610.000,9.7229,16.0000,1.1228,0.6717,5.4565,0.0000,0.7500,0.2500,1.0000,0.0000,4.9469,1.3644,0.7895
5,3,239,240,2,3,1,0.8333,239.403,1181.726,621.000,9.4111,14.0000,1.1290,0.8303,4.7535,0.5854,0.2927,0.1220,0.3162,0.0000,4.7490,0.3400,0.6613
7,3,243,244,2,3,2,0.5833,243.402,1144.207,785.110,10.4810,15.0000,1.2805,0.4658,5.0745,0.5916,0.2044,0.2040,0.1485,0.2953,4.0596,1.0152,0.5244
5,3,248,250,3,2,1,0.8333,248.707,879.552,858.000,8.7274,13.0000,1.1207,0.8967,4.3771,0.5854,0.2927,0.1220,0.9487,0.0000,4.0360,0.3392,0.6724
5,3,248,249,2,2,2,0.6250,248.443,1102.623,849.164,9.1812,14.0000,1.1475,0.6041,4.7138,0.3432,0.2505,0.4063,0.6059,0.3645,4.7092,1.3442,0.6721
12,3,248,252,5,5,3,0.1600,249.928,1225.768,836.496,12.1268,14.0000,1.3440,0.5595,4.7046,0.7884,0.1050,0.1066,0.6318,0.2806,3.5299,0.6729,0.3200
4,3,254,256,3,1,2,0.6667,255.163,966.000,817.816,8.1910,14.0000,1.1429,1.1777,4.6860,0.7500,0.1500,0.1000,0.9487,0.0000,4.6801,1.3358,0.8163
8,3,254,256,3,2,3,0.4444,255.011,1042.728,684.217,10.8762,15.0000,1.3043,0.3482,5.0157,0.6039,0.2159,0.1802,0.5743,0.0619,4.1789,1.0028,0.4565
3,3,256,257,2,2,1,0.7500,256.350,1037.675,821.000,7.7117,14.0000,1.0500,0.7267,4.6719,0.5333,0.2667,0.2000,0.7071,0.0000,4.6761,0.6688,1.0000
5,3,259,261,3,2,2,0.4167,260.213,966.377,319.852,9.0737,15.0000,1.2295,0.4576,4.9903,0.7729,0.0435,0.1836,0.8328,0.5477,4.6579,1.4967,0.6885
4,3,260,263,4,1,1,1.0000,261.333,984.000,808.000,8.9702,16.0000,1.1852,0.3333,5.3175,0.9375,0.0000,0.0625,1.0000,0.0000,4.9852,1.4935,0.8148
7,3,262,264,3,2,3,0.3889,263.036,582.321,538.000,10.5295,16.0000,1.3333,0.3234,5.3066,0.5479,0.1606,0.2915,0.9003,0.3984,4.3155,1.6580,0.5119
3,3,262,263,2,2,1,0.7500,262.325,1033.650,1100.000,7.6647,14.0000,1.0500,0.7267,4.6480,0.5333,0.2667,0.2000,0.7071,0.0000,3.9840,0.4985,1.0000
4,3,263,265,3,2,1,0.6667,263.927,769.164,481.000,9.1119,17.0000,1.2364,0.9416,5.6382,0.5357,0.3214,0.1429,1.0000,0.0000,4.8017,1.3253,0.8364
4,3,264,265,2,1,2,1.0000,264.431,755.000,993.451,8.4449,15.0000,1.1765,0.6241,4.9698,0.0000,0.7500,0.2500,0.0000,0.0000,4.8009,0.9945,0.8235
4,4,267,268,2,1,2,1.0000,267.500,774.000,332.500,8.5832,13.0000,1.0000,0.7071,4.2938,0.0000,0.7500,0.2500,0.0000,0.0000,4.6219,0.9900,1.0000
3,3,269,270,2,2,1,0.7500,269.325,1106.325,833.000,7.6095,14.0000,1.0500,0.4596,4.6146,0.5333,0.2667,0.2000,0.7071,0.0000,4.6141,0.9900,1.0000
3,3,270,271,2,1,2,0.7500,270.659,917.000,734.636,8.3590,16.0000,1.0909,0.7219,5.2629,0.5333,0.2667,0.2000,0.7071,0.0000,5.5963,2.3025,1.0000
5,3,273,275,3,3,1,0.5556,273.922,1123.656,691.000,9.3866,17.0000,1.3281,0.6609,5.5748,0.8123,0.1108,0.0769,0.7071,0.0000,5.2415,0.9813,0.7031
4,3,275,276,2,2,1,1.0000,275.529,1229.490,770.000,8.3493,14.0000,1.0980,0.6938,4.5817,0.0000,0.7500,0.2500,1.0000,0.0000,4.5844,0.6555,0.7843
3,3,276,278,3,1,1,1.0000,277.023,861.000,924.000,8.1164,16.0000,1.1163,0.0233,5.2310,0.8889,0.0000,0.1111,1.0000,0.0000,5.2252,1.4704,1.0000
5,3,277,279,3,2,2,0.4167,278.082,883.361,890.820,8.9093,14.0000,1.1475,0.4115,4.5726,0.5461,0.2256,0.2283,0.8117,0.4177,3.9200,0.9798,0.6721
5,3,279,281,3,2,1,0.8333,280.115,794.639,749.000,8.8916,15.0000,1.2295,0.3785,4.8896,0.5854,0.2927,0.1220,0.9487,0.0000,3.9120,0.4896,0.6721
5,3,280,282,3,1,2,0.8333,281.305,898.000,1036.390,8.5901,14.0000,1.1864,0.7968,4.5548,0.5854,0.2927,0.1220,0.9487,0.0000,4.5551,0.9767,0.6780
3,3,283,285,3,1,1,1.0000,283.976,741.000,863.000,7.6869,14.0000,1.0244,0.9756,4.5505,0.8889,0.0000,0.1111,1.0000,0.0000,4.8701,1.2995,1.0000
4,4,283,285,3,2,1,0.6667,284.250,1058.250,746.000,8.4409,13.0000,1.0000,1.2748,4.2254,0.7500,0.1500,0.1000,0.9487,0.0000,3.8953,1.1364,1.0000
