n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
16,3,200,203,4,7,2,0.2857,200.943,728.547,810.948,15.1635,17.0000,1.4167,2.6718,5.3731,0.8558,0.1187,0.0255,0.0955,0.0083,4.1056,1.5803,0.2396
7,3,200,202,3,3,1,0.7778,201.034,741.315,821.000,10.6272,15.0000,1.1798,1.0805,4.7387,0.4747,0.4312,0.0941,0.8619,0.0000,2.5297,0.6302,0.5056
4,3,200,203,4,1,1,1.0000,201.257,753.000,639.000,11.6903,22.0000,1.1892,1.2568,6.9501,0.9375,0.0000,0.0625,1.0000,0.0000,7.7416,1.8965,0.8514
4,3,200,203,4,1,1,1.0000,201.446,757.000,643.000,8.8475,15.0000,1.0714,1.4464,4.7365,0.9375,0.0000,0.0625,1.0000,0.0000,6.6342,1.4232,0.7679
4,3,200,203,4,1,1,1.0000,201.354,777.000,665.000,10.2690,19.0000,1.1692,1.3538,5.9996,0.9375,0.0000,0.0625,1.0000,0.0000,3.9483,-0.6318,0.8000
4,3,200,202,3,2,1,0.6667,200.800,778.846,807.000,10.2663,20.0000,1.2308,0.2523,6.3183,0.7500,0.1500,0.1000,0.9487,0.0000,4.8965,1.2636,0.8462
4,3,200,203,4,1,1,1.0000,201.413,783.000,671.000,9.9533,18.0000,1.1429,0.5873,5.6892,0.9375,0.0000,0.0625,1.0000,0.0000,3.9452,-0.6315,0.8095
15,3,200,204,5,4,3,0.2500,201.165,785.117,673.529,16.8046,22.0000,1.6019,1.2849,6.9469,0.5439,0.3340,0.1221,0.9039,0.1751,2.8469,0.3155,0.5146
4,3,200,203,4,1,1,1.0000,201.303,787.000,675.000,12.0065,22.0000,1.1579,1.3026,6.9501,0.9375,0.0000,0.0625,1.0000,0.0000,5.5288,0.9471,0.8289
3,3,200,202,3,1,1,1.0000,200.943,794.000,683.000,9.6666,20.0000,1.1321,0.0566,6.3183,0.8889,0.0000,0.1111,1.0000,0.0000,4.4207,0.3159,1.0000
20,3,200,204,5,3,5,0.2667,201.616,799.338,771.376,16.7469,16.0000,1.3502,1.5554,5.0595,0.3562,0.4347,0.2091,0.9873,0.1270,3.1571,0.6345,0.1899
11,3,202,205,4,5,2,0.2750,202.879,1262.821,702.071,13.3475,18.0000,1.4143,1.2049,5.6892,0.5126,0.3939,0.0935,0.2290,0.0020,3.1656,0.9484,0.4500
18,3,202,204,3,4,4,0.3750,203.375,1261.602,747.370,16.1024,17.0000,1.4167,0.9483,5.3758,0.6808,0.0768,0.2424,0.0399,0.7053,2.3719,0.6311,0.2778
