n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
6,3,200,202,3,1,3,0.6667,200.722,795.000,655.778,10.1695,16.0000,1.3333,0.7556,5.5375,0.4000,0.4800,0.1200,0.7071,0.0000,3.9784,1.2122,0.5833
26,6,200,204,5,4,7,0.1857,201.155,800.693,646.777,20.0795,18.0000,1.5811,2.2299,6.2297,0.6490,0.2948,0.0562,0.0208,0.0011,4.1471,1.7296,0.3412
112,9,202,206,5,5,22,0.2036,203.804,196.345,783.483,39.6247,18.0000,1.6606,1.7216,6.2204,0.9759,0.0041,0.0200,0.0102,0.9679,3.1110,1.0385,0.2084
62,3,202,206,5,7,11,0.1610,203.854,211.794,881.397,27.7245,17.0000,1.6677,1.6506,5.8748,0.7184,0.1148,0.1668,0.0101,0.9580,2.4158,0.6904,0.1108
23,3,202,204,3,5,6,0.2556,203.180,219.335,890.792,17.6525,13.0000,1.2204,1.5623,4.4925,0.5149,0.3407,0.1444,0.0170,0.9952,2.7643,1.3805,0.1592
34,3,202,205,4,6,9,0.1574,204.054,222.946,829.108,20.8497,17.0000,1.6420,1.3819,5.8717,0.8363,0.0905,0.0732,0.0986,0.7435,2.0756,1.0328,0.1705
44,4,202,205,4,6,9,0.2037,203.134,231.163,921.848,23.6506,14.0000,1.3568,3.8538,4.8381,0.7170,0.2095,0.0735,0.0440,0.9811,3.1097,1.3797,0.1476
77,3,202,205,4,9,14,0.1528,203.110,236.036,934.580,31.0312,14.0000,1.3680,2.4265,4.8381,0.7854,0.1799,0.0347,0.0225,0.9826,2.4202,1.0346,0.0685
17,4,202,204,3,5,4,0.2833,203.000,244.440,949.149,14.6675,13.0000,1.2629,1.6226,4.4948,0.6800,0.0820,0.2380,0.4118,0.9019,2.7638,1.0356,0.2971
42,3,202,206,5,6,6,0.2333,204.293,245.595,998.341,24.3518,16.0000,1.4705,0.9349,5.5263,0.7486,0.0058,0.2456,0.0664,0.7576,2.4172,0.6902,0.1838
39,3,202,205,4,7,7,0.1990,203.026,261.640,985.033,21.6916,14.0000,1.3929,1.2158,4.8381,0.2387,0.6028,0.1586,0.2089,0.9764,2.4192,1.0370,0.1020
10,3,202,203,2,3,4,0.4167,202.675,274.877,999.491,12.4601,15.0000,1.3158,0.8545,5.1863,0.7534,0.0333,0.2133,0.1600,0.9173,2.9367,1.0381,0.4912
41,3,202,205,4,9,7,0.1627,203.722,279.715,1043.941,22.8744,15.0000,1.4505,2.4872,5.1809,0.5425,0.3625,0.0950,0.1209,0.9265,2.7621,1.0353,0.1627
6,4,202,203,2,2,2,0.7500,202.500,280.250,1006.342,10.7250,16.0000,1.2632,0.6554,5.5321,0.2000,0.3333,0.4667,0.0000,0.0000,4.1477,1.3821,0.7500
162,9,203,206,4,4,27,0.3750,204.076,192.740,726.415,46.3742,15.0000,1.4219,6.6776,5.1837,0.9845,0.0040,0.0115,0.0010,0.9936,3.1089,1.3804,0.1913
107,3,203,205,3,5,23,0.3101,203.857,193.832,759.300,36.5651,16.0000,1.5635,10.3350,5.5263,0.9768,0.0118,0.0114,0.0089,0.9797,2.7643,1.0362,0.0886
76,6,203,207,5,5,11,0.2764,204.780,195.829,662.935,31.6814,15.0000,1.4250,3.1673,5.1809,0.8637,0.0260,0.1103,0.0137,0.8366,2.7620,1.0363,0.2400
134,6,203,208,6,5,20,0.2233,204.811,194.144,677.713,42.1408,15.0000,1.4225,1.7459,5.1809,0.9485,0.0194,0.0321,0.0230,0.7699,2.7648,1.3785,0.1727
103,4,203,207,5,5,20,0.2060,204.589,193.092,696.851,36.8789,16.0000,1.5203,3.3294,5.5263,0.9509,0.0207,0.0284,0.0128,0.7833,2.7648,1.3785,0.1771
34,4,203,206,4,5,7,0.2429,204.771,196.044,897.967,21.4927,14.0000,1.3113,1.0590,4.8328,0.7171,0.0968,0.1861,0.0360,0.7204,2.2461,0.6923,0.1488
46,14,203,206,4,6,9,0.2130,204.641,203.555,904.095,26.7770,17.0000,1.4867,1.1947,5.8717,0.8412,0.0206,0.1382,0.0068,0.6826,2.7639,1.0356,0.3897
160,8,203,206,4,11,20,0.1818,204.418,212.223,931.968,45.9446,16.0000,1.5211,4.3089,5.5263,0.7368,0.2388,0.0243,0.0194,0.9979,2.7643,1.0362,0.1420
65,4,203,206,4,7,9,0.2579,204.729,208.030,920.103,29.5051,16.0000,1.5094,0.9376,5.5232,0.3150,0.5520,0.1330,0.1374,0.9896,2.7601,1.0365,0.1597
58,3,203,207,5,5,12,0.1933,204.894,212.993,735.237,27.3789,15.0000,1.4404,1.3670,5.1809,0.9113,0.0301,0.0586,0.0768,0.6026,2.7633,0.8637,0.1159
30,5,203,206,4,3,5,0.5000,204.420,214.288,761.093,20.9939,16.0000,1.4414,1.2271,5.5263,0.3866,0.2268,0.3866,0.0093,0.6301,3.4536,1.3800,0.2102
121,4,203,206,4,12,14,0.1801,204.317,218.840,945.789,39.3990,17.0000,1.6390,5.2746,5.8717,0.6093,0.3401,0.0506,0.0293,0.9976,2.7643,0.6938,0.1633
36,6,203,205,3,5,7,0.3429,204.310,215.348,777.378,22.6768,18.0000,1.6447,1.7753,6.2171,0.7853,0.1105,0.1041,0.0850,0.9522,2.7635,1.0368,0.2868
23,4,203,206,4,3,5,0.3833,204.276,217.169,790.609,17.4979,14.0000,1.3251,0.6895,4.8355,0.6311,0.1067,0.2622,0.3207,0.4937,3.1106,1.2085,0.2222
28,4,203,205,3,5,6,0.3111,204.024,223.932,914.610,19.2552,16.0000,1.5186,0.3964,5.5263,0.7891,0.0464,0.1645,0.1876,0.0545,2.4157,0.6923,0.1966
28,3,203,205,3,4,6,0.3889,203.990,225.181,835.930,19.4514,15.0000,1.4094,1.2388,5.1809,0.6400,0.1703,0.1898,0.1438,0.9894,2.9364,1.0362,0.1409
10,3,203,206,4,2,2,0.6250,204.703,224.279,962.414,12.1189,14.0000,1.2613,0.7136,4.8328,0.6580,0.0390,0.3031,0.9799,0.1114,2.0764,0.3446,0.3604
36,3,203,205,3,6,7,0.2857,204.374,224.555,955.670,20.9494,13.0000,1.2857,0.8871,4.4901,0.6958,0.2126,0.0915,0.0030,0.9785,2.4170,1.0356,0.1071
72,3,203,207,5,10,9,0.1600,204.434,250.756,1005.210,30.0328,14.0000,1.3659,3.5593,4.8355,0.4877,0.4235,0.0888,0.0453,0.9751,2.4195,1.0345,0.0908
28,3,203,205,3,6,10,0.1556,203.855,259.141,1011.795,19.3875,14.0000,1.3199,0.8200,4.8355,0.9214,0.0297,0.0488,0.0198,0.9886,2.7648,1.0373,0.2694
15,3,203,205,3,4,4,0.3125,203.847,320.853,1091.491,14.5375,14.0000,1.2883,0.5518,4.8355,0.6906,0.0116,0.2977,0.3987,0.7234,2.4164,0.3462,0.2454
