n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
19,6,200,203,4,4,5,0.2375,200.731,332.724,792.333,15.4735,20.0000,1.3620,0.8497,4.8255,0.1961,0.2758,0.5281,0.6014,0.7475,1.9385,0.8442,0.4086
3,3,200,202,3,1,1,1.0000,200.982,795.000,725.000,7.8214,19.0000,1.0179,0.9821,4.5964,0.8889,0.0000,0.1111,1.0000,0.0000,3.7354,1.2076,1.0000
4,4,200,203,4,1,1,1.0000,201.392,799.000,657.000,12.3517,30.0000,1.1765,1.3922,7.2382,0.9375,0.0000,0.0625,1.0000,0.0000,5.2072,1.6859,1.0000
84,3,203,205,3,5,18,0.3111,203.987,305.211,649.872,31.3085,19.0000,1.3571,0.8968,4.6361,0.9745,0.0069,0.0186,0.0032,0.4545,2.6900,0.9767,0.1233
40,3,203,207,5,4,12,0.1667,204.766,312.843,811.018,21.9664,22.0000,1.5493,0.2823,5.3847,0.8966,0.0764,0.0270,0.0228,0.0961,1.7354,0.4911,0.1356
20,5,203,207,5,3,4,0.3333,204.749,357.305,907.559,16.1336,19.0000,1.2881,1.1128,4.6361,0.3832,0.4686,0.1481,0.7097,0.1522,2.1923,0.4956,0.3085
47,3,206,209,4,4,9,0.3264,207.432,284.712,649.856,23.7157,21.0000,1.4977,0.5394,5.1733,0.9005,0.0136,0.0859,0.0709,0.0851,2.4666,0.7442,0.1168
45,3,206,209,4,4,12,0.2344,207.048,285.198,755.998,22.9566,20.0000,1.4400,4.0036,4.9437,0.9311,0.0171,0.0518,0.0078,0.9989,2.4584,0.9786,0.1248
11,3,206,208,3,3,2,0.6111,207.202,285.319,748.613,12.1157,19.0000,1.2822,0.7205,4.6806,0.2406,0.3479,0.4115,0.8990,0.3158,2.7060,0.9854,0.3374
58,3,206,208,3,6,17,0.1895,207.027,290.142,784.419,26.0101,22.0000,1.5871,2.7199,5.4197,0.9717,0.0096,0.0188,0.0188,0.9220,2.2204,0.9822,0.1182
