n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
67,3,200,202,3,5,22,0.2030,200.479,256.117,768.718,27.6735,20.0000,1.5314,7.3513,5.1731,0.9815,0.0103,0.0082,0.0024,0.9312,2.3377,0.7773,0.1200
122,11,200,205,6,4,32,0.1589,201.163,612.331,692.166,39.6363,24.0000,1.7336,15.2139,6.2078,0.9830,0.0124,0.0046,0.0117,0.0626,2.3363,0.5205,0.2173
28,3,200,203,4,2,9,0.3889,200.881,612.150,717.481,18.9470,24.0000,1.7364,2.6732,6.2078,0.8639,0.1066,0.0295,0.0700,0.0160,2.3351,0.5158,0.1628
6,4,200,202,3,3,1,0.6667,200.523,685.312,627.000,11.5207,28.0000,1.5413,0.8642,7.2424,0.2083,0.6667,0.1250,0.8944,0.0000,4.2758,1.0325,0.7890
14,3,200,203,4,5,2,0.3500,200.765,712.449,636.490,17.0983,30.0000,1.7004,1.0136,7.7597,0.4349,0.4762,0.0889,0.3015,0.1377,2.7260,0.5189,0.5709
4,3,246,249,4,1,1,1.0000,247.368,609.000,682.000,8.3050,16.0000,1.1228,0.3684,4.6685,0.9375,0.0000,0.0625,1.0000,0.0000,5.0908,1.4622,0.8246
7,3,250,252,3,3,1,0.7778,250.938,815.781,825.000,10.6443,18.0000,1.3125,0.2275,5.2811,0.3567,0.5477,0.0956,0.5505,0.0000,4.0992,1.4700,0.5104
4,3,266,267,2,1,2,1.0000,266.474,943.000,735.526,8.5051,15.0000,1.0526,0.7081,4.4776,0.0000,0.7500,0.2500,0.0000,0.0000,5.0716,1.7907,0.7895
4,3,324,326,3,2,1,0.6667,325.161,899.194,771.000,9.1377,18.0000,1.1613,0.2519,5.3060,0.7500,0.1500,0.1000,0.9487,0.0000,4.4220,1.4733,0.8065
6,3,328,330,3,1,3,0.6667,329.210,654.000,981.222,9.7363,16.0000,1.1852,0.8208,4.7099,0.4000,0.4800,0.1200,0.7071,0.0000,4.4161,0.8835,0.5679
4,3,332,333,2,2,1,1.0000,332.517,838.483,238.000,8.8252,16.0000,1.0667,0.6835,4.7062,0.0000,0.7500,0.2500,1.0000,0.0000,4.7067,1.4711,0.7667
8,3,356,359,4,3,2,0.3333,357.750,581.000,862.365,10.7550,18.0000,1.3846,0.8343,5.2657,0.6712,0.1571,0.1717,0.9373,0.1202,3.8027,1.4619,0.4712
4,3,358,359,2,3,1,0.6667,358.508,1157.066,1121.000,8.9198,18.0000,1.1803,0.5124,5.2647,0.7576,0.1294,0.1129,0.5257,0.0000,4.2402,0.4388,0.8033
4,3,365,367,3,2,1,0.6667,366.069,807.741,1004.000,8.4693,16.0000,1.1034,0.9663,4.6719,0.5357,0.3214,0.1429,1.0000,0.0000,4.6728,0.5841,0.7931
7,3,375,377,3,3,1,0.7778,376.124,690.711,1125.000,10.6889,17.0000,1.2268,0.7220,4.9564,0.4747,0.4312,0.0941,0.8619,0.0000,4.6656,1.1661,0.6598
4,3,379,380,2,1,2,1.0000,379.508,616.000,1140.508,8.5961,15.0000,1.0169,0.7072,4.3712,0.0000,0.7500,0.2500,0.0000,0.0000,4.6619,0.5828,0.7627
5,3,379,380,2,3,1,0.8333,379.586,1154.700,349.000,9.1220,17.0000,1.2143,0.9127,4.9541,0.5854,0.2927,0.1220,0.3162,0.0000,4.6620,1.1656,0.6714
5,3,390,391,2,1,3,0.8333,390.621,378.000,1051.212,8.5869,15.0000,1.1364,0.6564,4.3642,0.5854,0.2927,0.1220,0.3162,0.0000,4.0728,0.7274,0.6818
3,3,397,398,2,1,2,0.7500,397.326,597.000,1009.326,7.7195,16.0000,1.0435,0.4612,4.6508,0.5333,0.2667,0.2000,0.7071,0.0000,4.6508,0.8721,1.0000
