n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
7,4,200,201,2,2,2,0.8750,200.404,599.416,735.393,11.1554,16.0000,1.2584,0.7008,5.3072,0.0000,0.3318,0.6682,0.8165,0.5774,5.3045,2.1541,0.6180
4,3,200,201,2,2,1,1.0000,200.540,604.480,982.000,8.2899,14.0000,1.1200,0.6943,4.6412,0.0000,0.7500,0.2500,1.0000,0.0000,4.6420,0.6637,0.8000
8,4,200,203,4,2,3,0.3333,200.830,605.764,737.406,12.4250,17.0000,1.2830,0.6616,5.6357,0.7298,0.1653,0.1048,0.8580,0.0070,4.8070,1.9897,0.6887
8,3,200,202,3,2,3,0.4444,200.677,611.313,744.687,11.6056,17.0000,1.3737,1.0138,5.6389,0.2857,0.4561,0.2582,0.3818,0.0219,4.4758,2.1551,0.4646
7,5,200,202,3,2,2,0.5833,200.756,616.092,728.546,14.9126,31.0000,1.8235,0.8868,10.2827,0.5916,0.2044,0.2040,0.9664,0.1591,4.6382,0.6638,0.8067
11,5,200,202,3,1,5,0.7333,200.645,618.000,702.230,15.1961,19.0000,1.3750,0.6846,6.3023,0.6109,0.3365,0.0526,0.1735,0.0000,4.6432,2.3211,0.5789
7,3,200,202,3,3,2,0.3889,200.519,618.566,732.377,13.2853,25.0000,1.6509,0.8556,8.2925,0.5851,0.2609,0.1540,0.6244,0.1675,3.6449,1.3272,0.7075
13,5,200,203,4,3,5,0.2167,200.578,623.691,740.819,18.7611,28.0000,1.7843,1.2176,9.2876,0.6686,0.2688,0.0626,0.2340,0.1826,4.6386,0.9949,0.7255
22,6,200,203,4,4,8,0.1719,200.741,625.443,722.534,21.5599,25.0000,1.8033,1.7343,8.2925,0.8436,0.1254,0.0310,0.0499,0.0716,4.8064,1.3251,0.6426
12,9,200,203,4,2,3,0.5000,201.012,629.476,731.810,16.0772,18.0000,1.2857,1.3806,5.9706,0.3157,0.5226,0.1618,0.8552,0.1972,4.9710,1.3247,0.8095
11,3,200,203,4,2,4,0.3438,200.747,629.537,750.654,16.1948,25.0000,1.6975,1.6072,8.2925,0.1668,0.6971,0.1360,0.7846,0.1111,4.6378,1.3256,0.6790
15,5,200,202,3,3,5,0.3333,200.765,633.866,741.845,16.0085,17.0000,1.3636,0.7916,5.6389,0.6453,0.2400,0.1147,0.0877,0.4510,3.3172,0.4976,0.4866
4,3,200,202,3,1,2,0.6667,200.538,633.000,756.795,12.9323,31.0000,1.5897,0.5762,10.2827,0.7500,0.1500,0.1000,0.9487,0.0000,5.6370,1.3270,0.8590
4,3,200,201,2,1,2,1.0000,200.439,635.000,759.509,9.4511,16.0000,1.1228,0.6717,5.3072,0.0000,0.7500,0.2500,0.0000,0.0000,3.6482,0.8289,0.7895
12,8,200,203,4,2,4,0.3750,201.331,636.061,747.123,15.5957,20.0000,1.4724,1.1048,6.6263,0.6126,0.2943,0.0931,0.7969,0.0224,4.9731,1.9881,0.7362
11,7,200,203,4,2,4,0.3438,200.799,637.738,766.756,16.3943,23.0000,1.5427,1.1307,7.6291,0.1963,0.6715,0.1322,0.4051,0.0640,4.9741,1.6563,0.7195
12,9,200,202,3,3,5,0.2667,200.311,638.617,752.650,17.5197,20.0000,1.3115,1.7893,6.6340,0.8729,0.0272,0.0999,0.2468,0.0476,4.8082,1.1606,0.8251
14,3,200,202,3,2,6,0.3889,200.534,640.687,775.442,14.4456,15.0000,1.2883,1.5689,4.9755,0.7883,0.1184,0.0933,0.1968,0.3703,4.4743,1.9896,0.2577
36,16,200,203,4,3,11,0.2727,201.038,641.252,764.299,25.9123,22.0000,1.6887,1.1093,7.2974,0.8837,0.0872,0.0291,0.0783,0.2336,3.4806,0.9936,0.5885
9,6,200,202,3,3,1,1.0000,200.951,665.065,627.000,13.5923,17.0000,1.2439,0.9534,5.6389,0.0000,0.8889,0.1111,1.0000,0.0000,3.9754,1.1608,0.7236
3,3,200,202,3,1,1,1.0000,201.068,828.000,709.000,8.4211,16.0000,1.0909,0.9318,5.3011,0.8889,0.0000,0.1111,1.0000,0.0000,4.6411,0.4977,1.0000
4,3,200,202,3,2,1,0.6667,201.222,1001.778,553.000,8.9496,14.0000,1.0370,1.2423,4.6438,0.7500,0.1500,0.1000,0.9487,0.0000,4.3085,1.3252,0.7778
8,4,200,202,3,4,2,0.3333,200.631,1145.602,891.883,12.0748,15.0000,1.1650,0.7156,4.9727,0.4233,0.3781,0.1986,0.4205,0.1849,4.4767,1.9893,0.5437
3,3,200,201,2,2,1,0.7500,200.667,1183.667,636.000,7.4659,13.0000,1.0000,0.7454,4.3121,0.5333,0.2667,0.2000,0.7071,0.0000,4.9727,1.9885,1.0000
3,3,200,201,2,2,1,0.7500,200.659,1223.683,443.000,7.8488,14.0000,1.0244,0.7309,4.6438,0.5333,0.2667,0.2000,0.7071,0.0000,4.3098,0.9949,1.0000
