n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
41,13,200,203,4,15,4,0.1708,200.916,678.803,591.792,26.4661,16.0000,1.3782,4.3687,5.6996,0.9274,0.0525,0.0201,0.0209,0.2600,4.6281,0.7143,0.6303
5,3,200,202,3,2,1,0.8333,200.759,686.431,590.000,9.2356,14.0000,1.2069,0.6180,4.9841,0.5854,0.2927,0.1220,0.9487,0.0000,4.9836,0.8895,0.6552
19,4,200,202,3,10,3,0.2111,200.402,692.602,603.777,20.5076,25.0000,1.8924,1.6496,8.9057,0.9250,0.0550,0.0200,0.0107,0.2943,3.5623,1.4240,0.5618
4,3,200,201,2,3,1,0.6667,200.233,698.550,602.000,10.6853,23.0000,1.5333,0.5974,8.1932,0.7500,0.1500,0.1000,0.3162,0.0000,3.7388,0.7102,0.8333
16,7,200,202,3,6,2,0.4444,200.754,704.574,600.533,17.3579,25.0000,2.0513,1.0168,8.9057,0.7829,0.1301,0.0870,0.2858,0.0198,2.8484,0.7102,0.5333
12,7,200,202,3,4,2,0.5000,200.638,724.103,595.109,17.8859,25.0000,1.7241,1.2792,8.9057,0.3812,0.4368,0.1820,0.5606,0.2117,3.9147,1.0666,0.7299
3,3,200,202,3,1,1,1.0000,200.913,773.000,593.000,9.4553,18.0000,1.1739,0.9130,6.4121,0.8889,0.0000,0.1111,1.0000,0.0000,3.9161,0.7120,1.0000
4,3,200,203,4,1,1,1.0000,201.571,775.000,594.000,8.7188,14.0000,1.1429,0.4286,4.9809,0.9375,0.0000,0.0625,1.0000,0.0000,2.6696,1.2456,0.7959
12,4,200,203,4,3,2,0.5000,201.049,779.819,590.431,14.7983,15.0000,1.2500,0.9269,5.3401,0.5224,0.3230,0.1546,0.8610,0.0369,3.9176,1.0676,0.6597
10,3,200,203,4,3,2,0.4167,200.965,791.798,599.351,12.8341,15.0000,1.3158,1.3005,5.3434,0.5172,0.3271,0.1557,0.9942,0.0963,3.2053,0.7129,0.3947
10,3,200,203,4,3,3,0.2778,200.806,795.806,602.637,13.9613,16.0000,1.2903,1.9830,5.6996,0.6087,0.2977,0.0936,0.7666,0.1217,4.4500,1.4251,0.6855
17,5,200,204,5,4,4,0.2125,201.346,810.935,618.714,15.9697,15.0000,1.3784,0.7170,5.3366,0.4446,0.4481,0.1073,0.9811,0.1568,3.5624,0.7135,0.3676
6,3,200,202,3,2,2,0.5000,200.602,809.613,623.505,13.5198,22.0000,1.4194,0.9968,7.8370,0.4758,0.3366,0.1876,0.8466,0.1665,5.3401,1.4245,0.8925
16,6,200,203,4,4,5,0.2000,200.587,812.551,680.000,17.4487,23.0000,1.8776,1.2433,8.1932,0.3830,0.2298,0.3872,0.5818,0.6403,2.8503,0.7110,0.5051
3,3,200,202,3,1,1,1.0000,200.857,812.000,627.000,10.0723,19.0000,1.1633,0.8571,6.7683,0.8889,0.0000,0.1111,1.0000,0.0000,5.3408,0.0007,1.0000
11,5,200,202,3,2,4,0.4583,200.667,811.936,685.673,18.3588,27.0000,1.7368,0.7455,9.6181,0.5707,0.3420,0.0873,0.1700,0.1537,2.8519,0.7120,0.6491
4,3,200,203,4,1,1,1.0000,201.283,813.000,628.000,10.6781,18.0000,1.2000,1.2833,6.4121,0.9375,0.0000,0.0625,1.0000,0.0000,4.9831,-0.3541,0.8333
19,11,200,203,4,3,7,0.2262,200.729,814.846,667.397,20.1765,20.0000,1.5385,1.5829,7.1245,0.7657,0.1586,0.0757,0.2996,0.1034,3.9126,0.7111,0.6923
19,6,200,203,4,2,6,0.3958,200.955,813.915,674.157,18.2135,22.0000,1.8744,2.0776,7.8370,0.6554,0.2800,0.0646,0.3344,0.0292,2.4949,1.0659,0.4798
9,3,200,201,2,4,4,0.2812,200.216,816.569,609.794,12.1101,17.0000,1.5000,0.5244,6.0559,0.8750,0.0113,0.1137,0.1113,0.5604,4.2747,2.1357,0.4118
5,3,200,201,2,2,3,0.4167,200.217,815.150,713.117,9.5573,15.0000,1.2500,0.2882,5.3434,0.7958,0.0325,0.1718,0.2610,0.6572,4.9841,1.9590,0.6833
46,15,200,205,6,5,9,0.1704,201.615,817.972,705.345,27.9656,19.0000,1.6398,1.9572,6.7597,0.7782,0.1766,0.0452,0.1816,0.0841,4.6266,2.1322,0.4953
6,3,200,202,3,1,2,1.0000,200.973,818.000,636.613,10.9005,19.0000,1.5200,0.3876,6.7641,0.5556,0.3333,0.1111,1.0000,0.0000,4.4492,-0.3545,0.6133
3,3,200,202,3,1,1,1.0000,200.976,820.000,642.000,8.6327,15.0000,1.0714,0.0238,5.3401,0.8889,0.0000,0.1111,1.0000,0.0000,4.4535,1.0673,1.0000
3,3,200,202,3,1,1,1.0000,200.973,1042.000,1002.000,7.6050,13.0000,1.0541,0.9730,4.6310,0.8889,0.0000,0.1111,1.0000,0.0000,3.9163,1.4243,1.0000
4,3,200,201,2,2,1,1.0000,200.478,1079.478,777.000,8.1908,12.0000,1.0435,0.6764,4.2747,0.0000,0.7500,0.2500,1.0000,0.0000,4.6292,1.2465,0.7826
3,3,200,201,2,2,1,0.7500,200.684,1157.684,544.000,7.8121,14.0000,1.1053,0.4466,4.9841,0.5333,0.2667,0.2000,0.7071,0.0000,4.8084,1.4240,1.0000
4,3,200,202,3,1,2,0.6667,201.151,1167.000,1101.170,9.4332,15.0000,1.1321,1.1634,5.3434,0.7500,0.1500,0.1000,0.9487,0.0000,4.6273,0.7101,0.8302
5,3,202,204,3,2,2,0.4167,202.967,827.803,515.820,9.6992,14.0000,1.1475,0.2689,4.9775,0.4138,0.1655,0.4207,1.0000,0.0000,4.6209,1.2432,0.6393
5,3,202,204,3,2,1,0.8333,203.271,1073.458,456.000,9.3793,14.0000,1.1864,0.9085,4.9741,0.5854,0.2927,0.1220,0.9487,0.0000,4.6212,0.3563,0.6610
3,3,203,205,3,1,1,1.0000,203.974,801.000,608.000,8.0000,14.0000,1.0769,0.0256,4.9741,0.8889,0.0000,0.1111,1.0000,0.0000,4.2669,1.0654,1.0000
4,3,204,205,2,2,2,0.5000,204.489,803.234,934.255,8.3464,12.0000,1.0213,0.5995,4.2635,0.5916,0.1015,0.3069,0.7071,0.7071,3.9072,1.0653,0.7660
4,3,206,208,3,2,1,0.6667,206.787,1179.191,924.000,8.3321,13.0000,1.1064,0.8102,4.6120,0.7500,0.1500,0.1000,0.9487,0.0000,4.7838,1.4176,0.8085
3,3,208,210,3,1,1,1.0000,209.000,964.000,686.000,7.9693,15.0000,1.1538,0.0000,5.3090,0.8889,0.0000,0.1111,1.0000,0.0000,3.8961,1.4121,1.0000
4,3,208,209,2,3,1,0.6667,208.708,1300.333,899.000,8.4964,14.0000,1.1667,0.9727,4.9591,0.7500,0.1500,0.1000,0.3162,0.0000,4.6014,1.4174,0.7917
5,3,209,211,3,2,2,0.4167,210.056,770.389,463.167,8.5397,12.0000,1.1111,0.4267,4.2436,0.1521,0.5234,0.3245,1.0000,0.0000,4.5936,1.7691,0.6667
3,3,209,210,2,2,1,0.7500,209.300,1074.650,635.000,8.1717,14.0000,1.0500,0.7159,4.9550,0.5333,0.2667,0.2000,0.7071,0.0000,5.3095,1.7701,1.0000
5,3,213,214,2,3,1,0.8333,213.393,948.714,1099.000,8.8299,13.0000,1.1607,0.8152,4.5852,0.5854,0.2927,0.1220,0.3162,0.0000,4.5809,0.7052,0.6607
5,3,214,216,3,2,2,0.4167,214.983,681.850,598.183,9.4465,15.0000,1.2500,0.2375,5.2807,0.7958,0.0325,0.1718,0.9294,0.3690,3.5265,1.0541,0.6667
3,3,215,216,2,2,1,0.7500,215.658,1111.658,581.000,7.7188,13.0000,1.0263,0.7415,4.5766,0.5333,0.2667,0.2000,0.7071,0.0000,4.9232,1.0555,1.0000
5,3,223,225,3,2,1,0.8333,224.197,1187.377,510.000,9.5132,15.0000,1.2295,0.4253,5.2320,0.5854,0.2927,0.1220,0.9487,0.0000,4.8774,0.6966,0.6885
4,3,230,233,4,1,1,1.0000,231.636,806.000,329.000,9.5087,16.0000,1.1636,0.6364,5.5365,0.9375,0.0000,0.0625,1.0000,0.0000,4.8355,1.7269,0.8364
4,3,231,234,4,1,1,1.0000,232.636,746.000,457.000,9.4975,16.0000,1.1636,0.6364,5.5300,0.9375,0.0000,0.0625,1.0000,0.0000,5.5202,1.5529,0.8364
4,3,244,246,3,1,2,0.6667,245.098,1042.000,1043.275,8.6744,14.0000,1.0980,0.2915,4.7630,0.5357,0.3214,0.1429,1.0000,0.0000,5.0994,1.0211,0.8235
3,3,247,248,2,2,1,0.7500,247.682,828.341,476.000,8.6140,15.0000,1.0227,0.4663,5.0843,0.5333,0.2667,0.2000,0.7071,0.0000,4.4081,1.1847,1.0000
