n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
8,3,200,203,4,2,2,0.5000,201.588,591.515,104.103,11.1921,14.0000,1.1546,0.7884,4.5716,0.6702,0.1825,0.1473,0.9937,0.1048,4.2453,1.9564,0.4227
43,16,200,205,6,4,11,0.1629,201.240,598.436,739.259,33.6542,26.0000,1.6538,4.4570,8.4979,0.8811,0.1019,0.0171,0.1223,0.0865,4.2441,0.8151,0.7293
4,4,200,203,4,1,1,1.0000,201.375,605.000,757.000,11.7510,20.0000,1.1111,0.3750,6.5308,0.9375,0.0000,0.0625,1.0000,0.0000,6.6940,1.3077,1.0000
3,3,200,202,3,1,1,1.0000,201.022,625.000,656.000,8.4835,16.0000,1.0667,0.0222,5.2246,0.8889,0.0000,0.1111,1.0000,0.0000,4.2409,0.0006,1.0000
10,3,200,202,3,5,1,0.6667,200.542,659.136,98.000,12.1899,14.0000,1.1864,1.2585,4.5758,0.7355,0.2223,0.0422,0.0276,0.0000,4.5706,1.9586,0.3559
25,3,200,203,4,9,3,0.2315,200.901,675.981,627.763,20.3778,17.0000,1.3622,2.0355,5.5512,0.8747,0.0883,0.0370,0.0601,0.0449,4.2447,1.9557,0.3750
16,7,200,203,4,6,2,0.3333,200.796,684.370,627.046,17.6363,19.0000,1.4074,1.0162,6.2100,0.6277,0.3176,0.0547,0.1394,0.0569,3.7538,0.9808,0.5833
4,3,200,203,4,1,1,1.0000,201.365,741.000,788.000,8.4869,15.0000,1.1538,1.3654,4.9026,0.9375,0.0000,0.0625,1.0000,0.0000,4.0807,1.1421,0.8077
6,4,200,201,2,2,3,0.5000,200.461,749.645,1090.421,10.1366,15.0000,1.1842,0.8674,4.8981,0.4758,0.3366,0.1876,0.4538,0.7223,3.7587,0.8156,0.7368
8,4,200,201,2,3,2,0.6667,200.490,782.061,660.541,11.3194,15.0000,1.2245,1.1541,4.9026,0.5482,0.2094,0.2424,0.0000,0.0000,3.7570,1.1438,0.5612
5,3,200,202,3,2,2,0.4167,201.016,862.790,1114.387,9.0539,15.0000,1.2097,0.4405,4.8981,0.5461,0.2256,0.2283,0.8117,0.4177,3.9185,0.9811,0.6613
4,3,200,202,3,2,1,0.6667,201.055,889.455,403.000,8.9793,15.0000,1.0909,0.4578,4.8981,0.7576,0.1294,0.1129,0.8507,0.0000,4.2430,0.9805,0.7818
3,3,200,201,2,2,1,0.7500,200.683,944.366,235.000,7.7319,15.0000,1.0976,0.7090,4.8981,0.5333,0.2667,0.2000,0.7071,0.0000,3.5965,0.0000,1.0000
