n_voxels,n_seed,z_min,z_max,z_extent,y_extent,x_extent,fill,centroid_z,centroid_y,centroid_x,snr_cluster,r_peak,r_peak_ratio,peak_offset,snr_peak,linearity,planarity,sphericity,axis_z,normal_z,edge_contrast,decay_drop,seed_grown_ratio
5,4,200,201,2,3,2,0.4167,200.176,440.015,178.412,10.0268,15.0000,1.1029,0.6143,4.9465,0.5461,0.2256,0.2283,0.1201,0.5647,5.2754,1.9761,0.8235
3,3,200,202,3,1,1,1.0000,200.936,755.000,1082.000,8.9405,18.0000,1.1489,0.0638,5.9303,0.8889,0.0000,0.1111,1.0000,0.0000,4.9465,0.9885,1.0000
11,3,200,203,4,2,3,0.4583,201.024,780.606,760.061,16.3898,22.0000,1.4667,1.0991,7.2549,0.3861,0.4918,0.1221,0.8436,0.0301,4.2802,1.1540,0.6667
3,3,200,202,3,1,1,1.0000,200.904,783.000,757.000,9.8919,20.0000,1.1538,0.9038,6.5954,0.8889,0.0000,0.1111,1.0000,0.0000,4.7769,0.9865,1.0000
3,3,200,202,3,1,1,1.0000,200.917,784.000,755.000,9.1309,18.0000,1.1250,0.0833,5.9303,0.8889,0.0000,0.1111,1.0000,0.0000,4.2895,0.3327,1.0000
5,3,200,202,3,1,2,0.8333,200.831,786.000,751.662,9.5785,16.0000,1.2308,0.3784,5.2714,0.5854,0.2927,0.1220,0.9487,0.0000,3.1381,0.3307,0.6615
6,3,200,201,2,2,3,0.5000,200.532,788.494,781.000,10.3612,15.0000,1.1688,0.6798,4.9419,0.6168,0.1058,0.2774,0.5000,0.5000,3.9538,0.9881,0.7013
3,3,200,202,3,1,1,1.0000,200.976,792.000,742.000,7.9891,15.0000,1.0714,0.0238,4.9419,0.8889,0.0000,0.1111,1.0000,0.0000,4.2876,1.6470,1.0000
4,4,200,203,4,1,1,1.0000,201.323,796.000,659.000,10.7039,20.0000,1.2308,1.3231,6.5954,0.9375,0.0000,0.0625,1.0000,0.0000,5.5978,1.3204,1.0000
3,3,200,202,3,1,1,1.0000,200.979,800.000,665.000,9.1303,17.0000,1.0625,0.9792,5.6061,0.8889,0.0000,0.1111,1.0000,0.0000,4.6073,0.0000,1.0000
4,3,200,201,2,1,2,1.0000,200.510,800.000,707.510,8.4051,13.0000,1.0196,0.7072,4.2870,0.0000,0.7500,0.2500,0.0000,0.0000,4.9425,1.6476,0.7647
6,4,200,202,3,2,2,0.5000,201.347,802.133,655.627,10.0842,14.0000,1.1200,0.7285,4.6124,0.5034,0.2551,0.2415,0.9677,0.2521,4.9378,1.3185,0.7200
16,12,200,203,4,2,5,0.4000,201.000,804.478,674.631,21.0028,26.0000,1.6314,1.2757,8.5740,0.6584,0.2618,0.0798,0.4406,0.0238,5.1085,1.9751,0.8275
5,3,200,202,3,1,2,0.8333,200.766,809.000,668.641,9.4317,17.0000,1.3281,0.4290,5.6008,0.5854,0.2927,0.1220,0.9487,0.0000,4.7807,0.3295,0.6719
14,9,200,203,4,2,5,0.3500,200.795,809.050,696.430,17.6135,23.0000,1.6100,1.7605,7.5847,0.6373,0.2980,0.0647,0.5552,0.0371,3.2986,0.3321,0.7450
11,6,200,203,4,2,4,0.3438,201.192,810.146,705.318,14.9968,19.0000,1.3841,1.2423,6.2656,0.3752,0.4668,0.1580,0.6185,0.0116,3.2914,0.9884,0.6291
12,3,200,202,3,2,6,0.3333,200.536,814.314,684.967,14.5577,16.0000,1.2549,1.1495,5.2763,0.8325,0.1138,0.0538,0.0242,0.1292,3.2965,0.9869,0.3987
6,3,200,201,2,3,2,0.5000,200.467,815.000,724.400,10.0927,16.0000,1.2800,0.7601,5.2763,0.4412,0.1872,0.3716,0.6154,0.7882,3.1308,0.6614,0.5867
9,5,200,201,2,2,4,0.5625,200.318,815.691,698.291,12.0879,14.0000,1.1455,0.5305,4.6168,0.6967,0.0349,0.2684,0.1545,0.6900,3.9532,0.9874,0.6091
12,5,200,203,4,2,3,0.5000,201.148,906.517,871.765,14.1687,18.0000,1.4497,0.5572,5.9303,0.6097,0.1732,0.2170,0.9407,0.0727,3.4632,0.6592,0.4899
5,4,200,201,2,2,2,0.6250,200.594,927.623,906.841,10.1703,17.0000,1.2319,0.5763,5.6008,0.3432,0.2505,0.4063,0.6059,0.3645,3.6284,1.3197,0.8406
6,4,200,202,3,2,2,0.5000,200.631,958.357,744.143,11.3020,19.0000,1.3571,0.5331,6.2597,0.5034,0.2551,0.2415,0.9677,0.2521,3.7928,0.6589,0.7381
3,3,200,201,2,1,2,0.7500,200.310,1044.000,994.357,7.9942,15.0000,1.0714,0.7135,4.9465,0.5333,0.2667,0.2000,0.7071,0.0000,4.2873,0.8235,1.0000
5,3,200,202,3,3,1,0.5556,200.735,1124.044,480.000,10.0215,15.0000,1.1029,0.7366,4.9465,0.5532,0.3398,0.1070,0.8281,0.0000,4.9419,0.9896,0.6471
5,3,200,202,3,2,1,0.8333,200.783,1161.551,605.000,10.1684,16.0000,1.1594,0.5921,5.2714,0.5854,0.2927,0.1220,0.9487,0.0000,5.2694,1.6488,0.6522
5,3,200,202,3,2,1,0.8333,201.274,1203.613,549.000,9.1325,14.0000,1.1290,0.4744,4.6124,0.5854,0.2927,0.1220,0.9487,0.0000,4.6076,0.9893,0.6613
4,3,201,202,2,1,2,1.0000,201.491,952.000,908.472,8.7265,14.0000,1.0566,0.6806,4.6124,0.0000,0.7500,0.2500,0.0000,0.0000,3.7885,0.4952,0.7736
5,4,202,204,3,2,1,0.8333,203.268,1250.606,894.000,10.4374,16.0000,1.1268,0.8318,5.2555,0.5854,0.2927,0.1220,0.9487,0.0000,4.5987,0.6596,0.8310
4,3,203,204,2,1,2,1.0000,203.540,899.000,729.540,8.2156,14.0000,1.1200,0.6505,4.5985,0.0000,0.7500,0.2500,0.0000,0.0000,3.9438,0.6566,0.8000
4,3,203,204,2,2,1,1.0000,203.519,1183.500,626.000,8.5444,14.0000,1.0769,0.6936,4.5985,0.0000,0.7500,0.2500,1.0000,0.0000,4.6007,1.4770,0.7692
