noise_seed,noise_condition,bit_depth,noise_mean_before,noise_mean_after,particle_sigma,amplitude_snr,interpolation_order,theta_deg,phi_deg,particle_id,top_k,z,y,x,radius_xy,rotated_z,rotated_y,rotated_x,peak_contrast_before,peak_contrast_after,peak_contrast_retention,peak_contrast_drop,integrated_contrast_before,integrated_contrast_after,integrated_contrast_retention,integrated_contrast_drop,peak_cnr_before,peak_cnr_after,peak_cnr_retention,integrated_cnr_before,integrated_cnr_after,integrated_cnr_retention
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,0.1,69,7,128.0,635.6384887695312,545.1288452148438,127.99998550969676,128.11335391502254,622.7047867325794,576.781610243167,20.0,20.0,1.0,0.0,125.0,126.0,1.008,-0.008000000000000007,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,0.1,70,7,128.0,759.2770385742188,578.2576904296875,256.0000299748263,128.2250549628795,733.5560790299992,640.7815313520496,20.0,19.0,0.95,0.050000000000000044,123.0,124.0,1.008130081300813,-0.008130081300812941,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,0.1,71,7,128.0,882.91552734375,611.3865356445312,384.0000154845229,128.33675598316543,844.4073123719852,704.781436663895,20.0,20.0,1.0,0.0,125.0,129.0,1.032,-0.03200000000000003,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,0,7,512.0,512.0,640.0,128.0,514.1684006741262,478.7247156174707,635.7232279869054,20.0,19.0,0.95,0.050000000000000044,122.0,124.0,1.0163934426229508,-0.016393442622950838,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,1,7,512.0,512.0,768.0,256.0,516.3261901280355,445.595877844348,759.3429030086216,20.0,19.0,0.95,0.050000000000000044,122.0,124.0,1.0163934426229508,-0.016393442622950838,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,2,7,512.0,512.0,896.0,384.0,518.4839795819446,412.46704007122537,882.9625780303377,20.0,19.0,0.95,0.050000000000000044,122.0,122.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,3,7,512.0,545.1288452148438,635.6384887695312,127.99998550969676,514.2445189912986,511.85356497749507,640.0840434571105,20.0,20.0,1.0,0.0,125.0,127.0,1.016,-0.016000000000000014,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,4,7,512.0,578.2576904296875,759.2770385742188,256.0000299748263,516.4784277912944,511.853560767336,768.0645928954863,20.0,19.0,0.95,0.050000000000000044,123.0,123.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,5,7,512.0,611.3865356445312,882.91552734375,384.0000154845229,518.7123355623761,511.8535723542378,896.0450833874074,20.0,20.0,1.0,0.0,125.0,125.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,6,7,512.0,576.0,622.8512573242188,128.0000048842193,514.1684007692006,544.9823897040255,635.7232334337144,20.0,20.0,1.0,0.0,123.0,124.0,1.008130081300813,-0.008130081300812941,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,7,7,512.0,640.0,733.7025146484375,256.0000097684386,516.3261903181842,578.1112260174577,759.3429139022396,20.0,20.0,1.0,0.0,123.0,123.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,8,7,512.0,704.0,844.5537719726562,384.00001465265785,518.4839798671678,611.2400623308902,882.9625943707648,20.0,19.0,0.95,0.050000000000000044,124.0,124.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,9,7,512.0,602.5096435546875,602.5096435546875,127.99996544059366,513.9452317963562,575.8535361108901,622.9378915422802,20.0,21.0,1.05,-0.050000000000000044,128.0,128.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,10,7,512.0,693.0193481445312,693.0193481445312,256.00001719793306,515.8798536771063,639.8535619895598,733.7723048604807,20.0,20.0,1.0,0.0,122.0,122.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,11,7,512.0,783.5289916992188,783.5289916992188,383.9999826385267,517.8144742532454,703.8535447098566,844.6066434375718,20.0,21.0,1.05,-0.050000000000000044,128.0,130.0,1.015625,-0.015625,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,12,7,512.0,622.8512573242188,576.0,128.0000048842193,513.59022275799,602.3632268301101,602.5994373557069,20.0,19.0,0.95,0.050000000000000044,123.0,126.0,1.024390243902439,-0.024390243902439046,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,13,7,512.0,733.7025146484375,640.0,256.0000097684386,515.1698342957629,692.8729002696269,693.0953217462244,20.0,20.0,1.0,0.0,123.0,123.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,14,7,512.0,844.5537719726562,704.0,384.00001465265785,516.7494458335359,783.3825737091437,783.591206136742,20.0,19.0,0.95,0.050000000000000044,124.0,126.0,1.0161290322580645,-0.016129032258064502,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,15,7,512.0,635.6384887695312,545.1288452148438,127.99998550969676,513.1275652808848,622.7047867325794,576.0938082441728,20.0,20.0,1.0,0.0,125.0,127.0,1.016,-0.016000000000000014,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,16,7,512.0,759.2770385742188,578.2576904296875,256.0000299748263,514.2445196172495,733.5560790299992,640.0840793178113,20.0,19.0,0.95,0.050000000000000044,123.0,124.0,1.008130081300813,-0.008130081300812941,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,17,7,512.0,882.91552734375,611.3865356445312,384.0000154845229,515.3614736779174,844.4073123719852,704.0743345967949,20.0,20.0,1.0,0.0,125.0,128.0,1.024,-0.02400000000000002,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,18,7,384.0,512.0,640.0,128.0,386.1878956941081,478.7247156174707,637.9571360108777,20.0,19.0,0.95,0.050000000000000044,122.0,122.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,19,7,384.0,512.0,768.0,256.0,388.3456851480173,445.595877844348,761.5768110325939,20.0,18.0,0.9,0.09999999999999998,122.0,122.0,1.0,0.0,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,3,15.0,1.0,20,7,384.0,512.0,896.0,384.0,390.50347460192654,412.46704007122537,885.19648605431,20.0,18.0,0.9,0.09999999999999998,122.0,123.0,1.0081967213114753,-0.008196721311475308,,,,,,
